mz	pval.BH.Time_point	pval.BH.Treatment	pval.BH.Genotype	pval.BH.Time_point:Treatment	pval.BH.Time_point:Genotype	pval.BH.Treatment:Genotype	pval.BH.Time_point:Treatment:Genotype	selected.var	Mean_Time_point.12h	Mean_Time_point.24h	Mean_Time_point.4h	Mean_Time_point.8h	Mean_Treatment.CAR	Mean_Treatment.CON	Mean_Genotype.I	Mean_Genotype.X
447.2154566	0.0838768854	0.8351432909	0.000265436	0.9981431924	0.6042090329	0.9905120932	0.8284451295	no	16.267873948125	16.4151246715625	16.0345045503125	16.3461370787097	16.2853951475	16.2448422450794	16.4516903975	16.0759073879365
447.2598716	0.0003415311	0.4900904422	0	0.9981431924	0.8225404424	0.9905120932	0.6215331751	no	16.5991995246875	16.7600368246875	16.580248118125	16.4272152567742	16.5613813809375	16.6250598022222	16.3503943253125	16.8393958587302
447.2922784	0.3379182629	0.869548072	0	0.9981431924	0.7113080076	0.992947435	0.9895088927	no	15.374543790625	15.6047850053125	15.6258709434375	15.5755943077419	15.5295088701563	15.560654722381	14.8164500284375	16.2850319584127
447.7169834	0.0753168718	0.7069482686	6.2802e-06	0.9981431924	0.8815744216	0.9905120932	0.8050388592	no	15.4476081928125	15.58161980375	15.23903354125	15.4840145519355	15.4684005901563	15.4065267071429	15.6375448379688	15.23469763
449.1816299	0.0284167552	0.7381029973	0	0.9981431924	0.0273878197	0.9992074631	0.6392965187	no	14.123992239375	14.1763264403125	14.039112831875	14.0829420787097	14.0963678235938	14.1153249539683	14.2146955346875	13.9951190252381
449.206919	0.0009973464	0.593315174	0	0.9981431924	0.9605452669	0.9905120932	0.9110819803	no	15.9043953759375	15.864406856875	16.036179384375	15.9705875887097	15.9296338495312	15.9579533433333	16.05469861875	15.8309034190476
449.7536179	0.0003064282	0.9935207008	7.099e-07	0.9981431924	0.3749074809	0.9905120932	0.3606614921	no	16.2326848140625	15.8765064396875	16.560340815625	16.4464830919355	16.2802315676563	16.2750981228571	16.004542345625	16.5551633642857
450.2636558	0.0085429333	0.8323580645	0.0026279504	0.9981431924	0.3457489858	0.9905120932	0.5233210171	no	16.99958630625	17.210738849375	16.7760711896875	16.984199023871	17.008759019375	16.9764170722222	17.1153862448438	16.8680973511111
450.765438	0.0156440868	0.844987919	0.0016986784	0.9981431924	0.2647301216	0.9999127051	0.6392965187	no	16.2337747175	16.4205968546875	16.0318297025	16.2218434822581	16.241204885	16.2126742238095	16.34870102375	16.1034717971429
451.0996303	0.5664490093	0.7181598119	1e-10	0.9981431924	0.3222613833	0.9730413123	0.9181250615	no	14.1548040703125	14.19641276875	14.1294100121875	14.1023362429032	14.160491089375	14.1314452865079	13.9903248226562	14.3043126050794
451.2014371	0.1548381268	0.7826437377	0.2359856351	0.9981431924	4.11957e-05	0.9905120932	0.9119242835	no	15.620141415625	15.72661055375	15.7000782590625	15.5188520029032	15.6253884809375	15.6596526447619	15.6799018114062	15.6042740233333
451.2296585	0.6739847282	0.5475509973	0	0.9981431924	0.146096627	0.9893438273	0.7459024305	no	16.685458391875	16.7757765634375	16.69470683875	16.6768108216129	16.7401338860938	16.6762333995238	16.3952837953125	17.0265573012698
451.2589586	0.0296262894	0.8096450702	0.0021554415	0.9981431924	0.2664742559	0.9999127051	0.3606614921	no	16.697671211875	17.053369571875	16.7094966084375	16.765248706129	16.7869199670312	16.8269369611111	16.9415999290625	16.6698017615873
452.2328719	0.8526151036	0.3958857527	0	0.9981431924	0.2520814347	0.9766385462	0.7519831413	no	15.430659591875	15.480280120625	15.421425533125	15.3940052667742	15.4853606104687	15.3775678104762	15.0710490665625	15.7984557280952
452.7606761	0.0211807226	0.4580560517	0.8213392838	0.9981431924	0.6103225661	0.9905120932	0.9998685908	no	15.5892097684375	15.272700384375	15.7863773884375	15.6456165496774	15.498038743125	15.648965631746	15.5608922692187	15.5851144306349
453.2456	0.3027331792	0.86264889	0.0013262174	0.9981431924	0.1677538091	0.9905120932	0.519162896	no	14.6365341303125	14.725839676875	14.595449206875	14.6586448516129	14.6466489685937	14.6616316326984	14.7275776821875	14.5794183363492
454.7235773	0.0970552581	0.3772367981	0.1259104858	0.9981431924	0.3159567349	0.9730413123	0.9791014143	no	15.1497684696875	14.9670322409375	15.4135918290625	15.1405330458065	15.0691980651563	15.2682604685714	15.0795380029688	15.2577564047619
455.1888948	4e-10	0.6566888555	9.546e-07	0.9981431924	0.6775913403	0.9905120932	0.6392965187	no	14.3298486946875	14.7786673571875	14.0525906296875	14.2146282367742	14.3163950332812	14.3739620161905	14.5123288892188	14.1749180990476
455.3227342	0.224620498	0.7401638623	0.0081523803	0.9981431924	0.546565978	0.9905120932	0.816062488	no	16.13529704	16.3491362134375	16.2630799978125	16.1453972693548	16.2001645471875	16.2478921963492	16.1210305240625	16.3282823150794
456.3370914	0.4986298879	0.4263659746	0	0.9981431924	0.2478483272	0.9730413123	0.8108119886	no	16.9435914325	16.9756163328125	16.866487321875	16.803848946129	16.957120693125	16.8381878692064	16.535422064375	17.2665801269841
457.2774789	1.02866e-05	0.8773825328	8.33129e-05	0.9981431924	0.4761781198	0.9905120932	0.6433561373	no	15.2075665025	14.9675794021875	15.4523287990625	15.3572535925806	15.2553997879688	15.2350550073016	15.1203592184375	15.3722390779365
458.2178682	0.000265721	0.7063258855	0.0005126157	0.9981431924	0.5717651319	0.9952520957	0.9935828372	no	15.078986509375	14.9808785053125	15.3901106178125	15.271173806129	15.157256875625	15.2022407649206	15.066112906875	15.2948314633333
458.2358641	0.7472804372	0.4334784469	0.0074965299	0.9981431924	0.0010320236	0.9905120932	0.9924714289	no	15.2552469553125	15.2734525346875	15.1787782140625	15.3262146770968	15.1942177148438	15.3225715519048	15.3767977071875	15.1370934644444
458.2363062	0.8025505245	0.4433598134	0.1038226865	0.9981431924	0.0152454092	0.9905120932	0.9181250615	no	15.2700773728125	15.2787695184375	15.1327450028125	15.2170799390323	15.1473756665625	15.3033075565079	15.1367686953125	15.314082892381
458.7194604	0.0025507962	0.6073093511	9.62569e-05	0.9981431924	0.7904467743	0.9905120932	0.9923570386	no	14.3886029028125	14.29483301	14.5643464053125	14.5207920948387	14.4179268190625	14.4654963920635	14.3418625146875	14.5427680663492
458.8563257	0.0494108677	0.812006173	0	0.9981431924	0.3654598605	0.9905120932	0.9919597918	no	15.5601479228125	16.015342518125	15.3302934309375	15.5416927129032	15.6475188867187	15.5767674484127	14.917446420625	16.3184283663492
461.7534239	0.3007946608	0.4030840674	7.818e-07	0.9981431924	0.1830656486	0.9905120932	0.519162896	no	15.3063185340625	15.4577478046875	15.3190220509375	15.274451186129	15.2846804571875	15.3959883488889	15.5112107329688	15.1658623544444
462.1816086	3.09722e-05	0.7623362128	9.1486e-06	0.9981431924	0.7306674179	0.9905120932	0.9774245141	no	15.3721755109375	15.465056466875	16.059656490625	15.8916244874194	15.7258640690625	15.6648490425397	15.46076836	15.93415262
462.2901251	0.2586020455	0.4608120377	0	0.9981431924	0.0633805824	0.9730413123	0.8363888485	no	14.8012925440625	14.8621694159375	14.7062054953125	14.6983199803226	14.8099038392187	14.7244989246032	14.4763151396875	15.0633826828571
466.7765502	0.0372554977	0.3638836374	0.9797670669	0.9981431924	0.0474672627	0.9905120932	0.9919597918	no	16.7630968896875	16.636327875	17.008900886875	16.859798966129	16.7407397240625	16.8938547057143	16.8187997178125	16.8145556644444
467.0901935	0.5959632832	0.3071605243	0	0.9981431924	0.5390386129	0.9905120932	0.8086919381	no	14.5528885078125	14.50724296375	14.5894005778125	14.5970604496774	14.6094556334375	14.5125196663492	14.81460205875	14.3041169485714
467.278061	0.0175727481	0.2501785091	0.9769540117	0.9981431924	0.1780974939	0.9905120932	0.9985883966	no	16.0620218509375	15.894172035	16.3346259375	16.2225836812903	16.0169388135938	16.2400356253968	16.1307325345313	16.1244356549206
469.277479	5.11565e-05	0.5666986996	6.2e-09	0.9981431924	0.0450709779	0.9905120932	0.898866205	no	14.033540505625	13.91001479	14.2772322059375	14.2213570187097	14.08223327125	14.1375291788889	13.9434541095313	14.2785111844444
469.7404095	0.0001226496	0.3303446552	0.0703334526	0.9981431924	0.0248272208	0.9999127051	0.9780565938	no	15.87691012	15.793359220625	16.2671404165625	16.0749984867742	15.9348789	16.0712669161905	16.0688725190625	15.9351464142857
470.1536428	0.163244369	0.8713322164	0	0.9981431924	0.6318991533	0.9905120932	0.9572387336	no	16.4518393225	16.1700476840625	16.3733971221875	16.6315611741935	16.4270072164062	16.3825242328571	17.0798440326563	15.7193249274603
470.9296722	0.0024545693	0.9594880221	0.00957674	0.9981431924	0.000766698	0.9944635231	0.9919597918	no	15.2494799365625	15.0237746853125	15.5494679384375	15.3718991454839	15.2938566614063	15.3023677636508	15.416580848125	15.1776955739683
471.1571136	0.1063981425	0.7484308715	0	0.9981431924	0.8050554869	0.9905120932	0.9919597918	no	14.8764911359375	14.6611720721875	14.757098370625	15.0480851764516	14.8662940639062	14.8012728714286	15.3418122817188	14.3182067453968
472.1681754	0.5209436394	0.4497025162	0	0.9981431924	0.308939341	0.9730413123	0.9210819151	no	14.923040691875	14.9082002575	14.96017671	15.076064613871	15.0226605054687	14.9084618377778	15.5922609710938	14.3298200949206
472.240959	0.0006358481	0.7181598119	0	0.9981431924	0.3091785343	0.9905120932	0.7106476347	no	14.237875015625	14.2062799190625	14.298724125	14.3305752193548	14.2613575770312	14.2744932822222	14.397120901875	14.1365749839683
472.2590024	0.0665520564	0.7108993406	0.0001718457	0.9981431924	0.6398823784	0.9905120932	0.8284451295	no	16.08862013625	15.979994109375	16.21710426	16.0910529835484	16.0745449953125	16.1142024598413	15.986262574375	16.2038861890476
473.1994403	0.5416865516	0.8637915105	0	0.9981431924	0.4426016214	0.9905120932	0.9916014286	no	15.2151507421875	15.3797858684375	15.1819186665625	15.2532969706452	15.2422609842188	15.2731249519048	14.6561656598438	15.8685233766667
473.2723452	8.87051e-05	0.7746802759	0.6185689174	0.9981431924	0.8380010828	0.9905120932	0.9919597918	no	14.294736061875	14.189973273125	14.542367454375	14.4017797493548	14.3441584873437	14.3697696238095	14.3702583829687	14.343255444127
474.2561376	0.00036463	0.3008037892	0	0.9981431924	0.0382822415	0.9905120932	0.6392965187	no	14.1223947746875	14.08589035375	14.2677597071875	14.2205420564516	14.1430289503125	14.2050219947619	14.3250277825	14.0201342922222
474.2924381	0.0440925799	0.9142689573	0.0825283403	0.9981431924	0.0060414452	0.9905120932	0.9448294721	no	15.7007226784375	15.671476209375	15.8726330496875	15.602546963871	15.71825281625	15.7070698038095	15.766873820625	15.6576770374603
475.0636573	0.7556180343	0.9386180949	0	0.9981431924	0.8480198591	0.9946189697	0.9933885045	no	13.9772053025	13.984942531875	14.0294053040625	13.9849710990323	13.996836121875	13.9915284555556	13.8234406134375	14.1676762736508
475.2916455	0.0708634838	0.6000117548	0.7642692564	0.9981431924	0.0032836623	0.9905120932	0.3606614921	no	17.8486365025	17.9078696578125	18.0801804909375	17.8466930203226	17.8893649857812	17.9540015457143	17.9314419867187	17.911256655873
476.1610479	0.0204721051	0.6105375791	0.0094198685	0.9981431924	0.2270259243	0.9905120932	0.9518499377	no	14.5545019446875	14.668187035	14.9549384984375	14.8379317003226	14.712354700625	14.7947501773016	14.6387939354687	14.8694785736508
476.1878765	0.0217867933	0.2955233183	2.7e-09	0.9981431924	0.3031944783	0.9905120932	0.8859488249	no	16.0825147384375	16.633472366875	16.2190980196875	16.2426730719355	16.170410415	16.42125909	15.9197873526563	16.6758602961905
476.1880448	0.0049438061	0.2321990608	1.8e-09	0.9981431924	0.1932404979	0.9730413123	0.8569533782	no	15.3560001940625	15.9177437796875	15.4503901121875	15.5225569264516	15.4126240359375	15.7137082090476	15.2190804489063	15.9103239165079
476.2949256	0.0299512409	0.6210869806	0.9794909651	0.9981431924	0.0015966448	0.9905120932	0.5169643265	no	16.4737908959375	16.529198318125	16.7180955771875	16.4695080825806	16.5197485184375	16.5772310904762	16.5470214790625	16.5495252257143
477.1915722	0.0002486519	0.2501785091	0	0.9981431924	0.0255907988	0.9819912471	0.8819553778	no	14.1447946415625	14.5737677475	14.216746006875	14.249435416129	14.2169669470312	14.3774044755556	14.0234871623438	14.5739553679365
481.2083973	0.00146777	0.6018755233	0.0687078827	0.9981431924	0.2633576488	0.9893438273	0.6625506482	no	15.03592914875	15.2149114596875	14.9471038678125	14.8524279541935	14.9833131864062	15.0448800934921	15.0684699176562	14.9583716680952
481.2129687	0.0717632875	0.869548072	0	0.9981431924	0.0636713832	0.9999127051	0.8424006868	no	15.165703455	15.2176023871875	15.2239014109375	15.1171868290323	15.185702436875	15.1774359974603	15.3000938496875	15.0612288479365
481.5784851	0.0121531647	0.2827927581	5.6408e-06	0.9981431924	0.0003756764	0.9905120932	0.9181250615	no	15.5939553765625	15.8711771796875	15.5641538521875	15.5824632683871	15.5796990773438	15.728456911746	15.493097379375	15.8164332398413
483.2089371	0.0112534915	0.6842500945	0	0.9981431924	0.0104301416	0.9905120932	0.519162896	no	16.01725799125	16.0082547784375	16.188890258125	16.0170783332258	16.042241433125	16.0743948174603	16.23240413875	15.8812136561905
487.1787194	0.9158564321	0.2725014573	0	0.9981431924	0.1808315967	0.9730413123	0.9110819803	no	18.628457695625	18.584980971875	18.6154789240625	18.6516392516129	18.6891692653125	18.5495134404762	19.1681903307813	18.0628888660317
487.2516789	0.424396891	0.6757514986	0.0029808597	0.9981431924	0.451914988	0.9905120932	0.7880140741	no	15.1679590321875	15.0100544184375	15.0501767215625	15.1432292609677	15.0650365690625	15.1203151139683	14.9874673034375	15.1991156377778
488.1820457	0.8865931019	0.4263659746	0	0.9981431924	0.260003726	0.9905120932	0.8450942073	no	16.9413495784375	16.88600371	16.931397689375	16.9650731	16.9809920920313	16.8795841825397	17.464299431875	16.388605297619
489.1466768	0.0045397702	0.2786489033	0	0.9981431924	0.1056423156	0.992947435	0.9786299299	no	18.1611656853125	17.965693404375	18.237574338125	18.2938956564516	18.2317302764062	18.0943158309524	18.82921868125	17.4873434831746
489.1838485	0.7696383388	0.3972451286	0	0.9981431924	0.1616016791	0.9905120932	0.8145798066	no	15.2802561546875	15.2148972746875	15.2948962284375	15.2830302003226	15.313232815625	15.2223591279365	15.757494103125	14.7710460739683
489.1928772	0.0019758442	0.965888709	1.3e-09	0.9981431924	0.6733977916	0.9905120932	0.9790328066	no	14.9172546796875	15.01983999875	15.407913903125	15.2745655380645	15.15867276375	15.1491547525397	14.8610361770313	15.4515157295238
489.22907	8.63173e-05	0.9209578095	0.9069072626	0.9981431924	0.3342255866	0.9905120932	0.9448294721	no	14.7364445990625	14.708585813125	15.30376922625	15.0924615209677	14.9693183985937	14.9490717153968	14.96637118125	14.9520657139683
489.2309437	0.0946031049	0.6105375791	0	0.9981431924	0.2966629767	0.9905120932	0.9919597918	no	16.04077703	15.9834131428125	15.9252078684375	16.1578929067742	15.9980533529687	16.0539682990476	16.3459189376563	15.7005810384127
489.2309764	0.0650949299	0.9231130763	0.1948456894	0.9981431924	0.0472355255	0.9905120932	0.2606309155	no	15.444887210625	15.6221300496875	15.4960080996875	15.4075137345161	15.4875944090625	15.4991062715873	15.528375901875	15.4576774534921
489.2559034	0.3446335104	0.3855376723	0.0016673197	0.9981431924	0.0704599011	0.9905120932	0.9919597918	no	15.7364559253125	15.7592235221875	15.5644337571875	15.7398684641935	15.6336387664062	15.7667724426984	15.8259821904687	15.5713759484127
489.3072774	0.44120221	0.9370874602	0.0002668945	0.9981431924	0.0013434687	0.9905120932	0.9665458283	no	16.7066628659375	16.7742337178125	16.8651928228125	16.8455727032258	16.7924318860937	16.802729747619	16.926347195	16.6666887988889
489.770157	0.0247414836	0.3485863469	0.0077989853	0.9981431924	0.5813499788	0.9905120932	0.9998685908	no	16.75594054125	16.4843456659375	17.06451152875	16.8442649341935	16.6737471923438	16.9016812730159	16.9521336396875	16.6188759931746
490.1499908	0.0024545693	0.2955233183	0	0.9981431924	0.0456536321	0.9916240935	0.9887377879	no	16.483701791875	16.281017651875	16.564790395625	16.6140922980645	16.5484056770313	16.4203684566667	17.1272358417188	15.8323505115873
490.1769875	8.3443e-06	0.6766218008	0.0001732181	0.9981431924	0.4880802287	0.9905120932	0.9893940686	no	16.232701691875	16.237223545	16.8510481340625	16.705106253871	16.543318406875	16.4659851380952	16.3271934554687	16.6855406442857
490.2878419	0.0389577344	0.8043984006	0	0.9981431924	0.1180593308	0.9963330672	0.2964105039	no	15.5000416825	15.5275554028125	15.7108838540625	15.5413613232258	15.558180375	15.5823816996825	15.9423385109375	15.1921258155556
490.3106293	0.6299206404	0.6073093511	8.33129e-05	0.9981431924	8.30889e-05	0.9213658181	0.9882047026	no	15.5231486196875	15.4832716778125	15.5710311775	15.5757806270968	15.5131752703125	15.5632449101587	15.6437540364062	15.4305934652381
491.1518518	3.91656e-05	0.4111037014	0	0.9981431924	0.017350203	0.9905120932	0.9617684807	no	14.9531379184375	14.7722873846875	15.041661625	15.0962617748387	15.001306449375	14.9277346660317	15.5191194023437	14.4017024598413
491.180371	0.0002456302	0.9096963021	0.002017848	0.9981431924	0.6361625006	0.9905120932	0.9618640731	no	14.737923045625	14.727854455625	15.2030609140625	15.0861359006452	14.92952932625	14.9457645290476	14.8065939851562	15.0706512247619
491.2913344	0.0699679301	0.732554279	0	0.9981431924	0.0711737051	0.9905120932	0.2964105039	no	14.290920749375	14.2947573290625	14.4207501125	14.3255841248387	14.3219268179688	14.3443729147619	14.5823386729687	14.079827538254
493.1872893	0.0527071793	0.3712249582	0.1112769877	0.9981431924	7.65791e-05	0.84567038	0.9919597918	no	16.00567847125	15.539541270625	15.9161810984375	16.0983199483871	15.768131375	16.0103545601587	15.7801782990625	15.9981164150794
494.1904424	0.0628460341	0.5729244635	2.9088e-06	0.9981431924	0.0003275061	0.9730413123	0.9010743212	no	14.7135329584375	14.3940262471875	14.540399008125	14.7253285703226	14.546913555	14.6383711269841	14.3748189940625	14.813197347619
494.1986671	0.0520314204	0.2321990608	7.85e-08	0.9981431924	0.4464437978	0.9730413123	0.809522183	no	17.001253710625	17.4912648996875	17.066312458125	17.1620839951613	17.0149203696875	17.3484491171429	16.8376552060937	17.5285280134921
494.9435985	0.1823976067	0.982741888	0	0.9981431924	0.0081277937	0.9905120932	0.6684827716	no	16.928143634375	16.8420596284375	17.1029618484375	16.8596804309677	16.9310451140625	16.9365792003175	17.4501981060938	16.4091856846032
495.1761542	0.0002241088	0.3772367981	0.5938951698	0.9981431924	0.0013811175	0.9905120932	0.9448294721	no	14.43814918125	14.6061306809375	14.29783579625	14.2886786906452	14.3636577495312	14.4543276906349	14.393700388125	14.4238081847619
495.2018674	0.0482942737	0.2501785091	1.65e-08	0.9981431924	0.3297515483	0.9905120932	0.8284451295	no	16.3617714915625	16.8862622028125	16.513397774375	16.5559390658065	16.4327280351562	16.7286559331746	16.214819625	16.9500232069841
495.2020802	0.003022904	0.2294693909	5e-10	0.9981431924	0.2434108123	0.9730413123	0.8749759639	no	15.3790237109375	15.96252876125	15.485719810625	15.5636703274194	15.4441321885938	15.7543179861905	15.2453061448438	15.9562999988889
495.2049554	0.9247814719	0.243526429	0.3442424028	0.9981431924	0.106542523	0.9730413123	0.9572387336	no	16.1370940321875	16.090119970625	16.0302954846875	16.1570376029032	15.93871548625	16.2703282249206	16.1682637890625	16.037136298254
497.2355512	0.00030186	0.4924515233	0.5335699237	0.9981431924	0.8957562331	0.9905120932	0.8126902265	no	16.090188959375	15.9336021440625	16.3937020409375	16.277794913871	16.128874191875	16.2178329312698	16.1974350214062	16.1481838346032
499.2188479	0.0222743277	0.5354167965	0	0.9981431924	0.1480143954	0.9905120932	0.9895088927	no	15.803975586875	15.6208783046875	15.9827924859375	15.7775320048387	15.7543722157813	15.8391802288889	16.100743315	15.4873111757143
500.0467678	0.4409002245	0.8124058256	0.0019065769	0.9981431924	0.0053289752	0.9999127051	0.9237074891	no	15.3413797521875	15.420850364375	15.4018901821875	15.2304773574194	15.3666874017187	15.3322008560317	15.2205732565625	15.4806342733333
500.046908	0.1755414779	0.6976933406	0.5306755326	0.9981431924	0.0116184422	0.9905120932	0.9985883966	no	15.9175674403125	16.0239168903125	16.0377993725	15.791851426129	15.9137179326562	15.9747067463492	15.9690180496875	15.9185288496825
500.2220029	1.1546e-06	0.7744477063	0	0.9981431924	0.0477504625	0.8058315627	0.9923570386	no	14.521227995	14.3474290740625	14.7422082103125	14.5844483819355	14.5370908757812	14.5601868687302	14.7346176701563	14.3595247284127
500.223112	0.1165808224	0.7208406044	0.0049554589	0.9981431924	0.1268342709	0.9905120932	0.7519831413	no	14.312337023125	14.4038950165625	14.372903085625	14.2602631574194	14.3237464478125	14.35239221	14.395454484375	14.2795459506349
503.2044569	0.7539512444	0.9073200899	0.071319009	0.9981431924	0.638980045	0.9905120932	0.9887377879	no	15.1639068709375	15.0657670059375	15.1398154534375	15.1935295493548	15.131795225625	15.1490187326984	15.0684930995312	15.2133256544444
503.3138261	0.3800501606	0.4302019655	0	0.9981431924	0.2382089661	0.9730413123	0.6215331751	no	15.332505028125	15.3938973228125	15.279990970625	15.2250944851613	15.355826805	15.260469838254	14.9309924948437	15.6920475501587
505.2255999	0.1234986442	0.6105375791	1.98243e-05	0.9981431924	0.0708942778	0.9905120932	0.9919597918	no	16.3201539465625	16.2583860171875	16.4384190978125	16.4111999619355	16.3314349907813	16.38219126	16.4754567904688	16.2358834
505.7436598	0.1579224643	0.2321990608	1.6354e-06	0.9981431924	0.8380010828	0.9576841845	0.8125065733	no	15.8734066175	16.1222737740625	16.0837634453125	15.8980486364516	15.878896976875	16.1132111744444	16.211560340625	15.7752674398413
506.2290965	0.0706191578	0.903596993	1.92222e-05	0.9981431924	0.141628031	0.9893438273	0.9923570386	no	14.8032407128125	14.7532901603125	14.932548873125	14.8871863458065	14.8384560575	14.8490816019048	14.94811499875	14.7376820425397
508.120236	0.0707964473	0.4540233197	0	0.9981431924	0.0009892146	0.9905120932	0.963453381	no	14.7324599109375	14.613133239375	14.718023316875	14.8106769241935	14.7517985804687	14.6833587690476	15.2778485992187	14.14895875
508.2079183	0.0677750423	0.4958790707	0.0427418243	0.9981431924	0.84594388	0.9999127051	0.9919597918	no	13.8766015940625	13.9107109503125	13.93432469875	13.8467406816129	13.8782840134375	13.9068440642857	13.9149942071875	13.8695511690476
510.214028	0.071884373	0.4052990319	6.249e-07	0.9981431924	0.0002889521	0.9213658181	0.9518499377	no	15.259455833125	14.9237948434375	15.118938016875	15.2805371893548	15.06819691375	15.2222553742857	14.8956501332813	15.3975409925397
511.128691	0.0256117446	0.0850560646	0	0.9981431924	0.0024687123	0.9905120932	0.9919597918	no	16.6217204528125	16.431355733125	16.596639104375	16.6195827129032	16.6528958970313	16.4795653330159	16.9772539254688	16.1500587644444
511.1700566	0.8423156314	0.3547247725	0.8414170095	0.9981431924	0.2544369379	0.9730413123	0.9974648563	no	15.44078720875	15.3974415440625	15.392269618125	15.5145326087097	15.3462979	15.5264030657143	15.4264543685938	15.4449742722222
512.1322106	0.0707964473	0.1446197985	0	0.9981431924	0.0003089621	0.9905120932	0.9923210969	no	15.0345589715625	14.8966642334375	15.0178843709375	15.0237876683871	15.0553453434375	14.9296310820635	15.3745110289062	14.6053992746032
512.2318382	0.8765014888	0.2501785091	0.1719049524	0.9981431924	0.229626775	0.9213658181	0.9923210969	no	15.594152453125	15.522671403125	15.494930035	15.5221144970968	15.4360174728125	15.6326437407937	15.476890241875	15.591122197619
512.3080772	0.5507733209	0.8992352188	0	0.9981431924	0.2670430535	0.9905120932	0.6271106244	no	15.275201886875	15.4197195334375	15.42923358125	15.2796264606452	15.3621515892187	15.3406933114286	15.9874603896875	14.7054589744444
513.6029856	0.9427196114	0.4538278401	0.0056387463	0.9981431924	0.2903547088	0.9730413123	0.9985883966	no	14.44801635	14.491136965	14.487919656875	14.4531950816129	14.4286188628125	14.5124408795238	14.5530706915625	14.3860136249206
513.9373389	0.9943480945	0.5662440177	0.0091142214	0.9981431924	0.3353870258	0.9905120932	0.9919597918	no	14.28708574	14.308228865625	14.294937714375	14.2905223077419	14.2680444079688	14.3228479947619	14.3638529803125	14.2255186514286
516.1725078	0.0753168718	0.4111037014	0.0006530891	0.9981431924	7.06213e-05	0.8058315627	0.9880073048	no	15.46764337125	15.0809677528125	15.3853692490625	15.4583398522581	15.2625448667188	15.4332227919048	15.161894186875	15.5354711015873
516.1809684	0.0039112701	0.234956905	1.3e-09	0.9981431924	0.1903451326	0.9730413123	0.9181250615	no	15.0985642909375	15.6638108046875	15.17423790375	15.2866579480645	15.1648758240625	15.4493009465079	14.9612989267187	15.6561092231746
517.1845135	0.000211938	0.5135803136	0	0.9981431924	0.0083468782	0.9905120932	0.9280923238	no	14.0874102253125	14.461171686875	14.080831703125	14.1516822864516	14.1582809801563	14.2335460926984	13.9215140503125	14.4740712277778
517.1871427	0.9268751465	0.3772367981	1.005e-07	0.9981431924	0.6869444057	0.9893438273	0.9237074891	no	17.717817009375	17.71642183375	17.6553163025	17.7011601083871	17.637429136875	17.7588295755556	17.5044408267187	17.8939288112698
517.2355347	0.0004497772	0.8648015316	0.0860347183	0.9981431924	0.1079336037	0.9905120932	0.6392965187	no	14.4908071240625	14.4562074975	14.9244568528125	14.7470319816129	14.6414880642188	14.6665054365079	14.5847507242188	14.7241433692063
517.2625125	0.02618105	0.730344105	0	0.9981431924	0.7640975253	0.9905120932	0.9122934446	no	14.7517984315625	14.968086726875	14.841444403125	14.6508407767742	14.781415365	14.8274289950794	15.1008023464062	14.5029723790476
518.0939735	0.0022803836	0.5644908002	3.34979e-05	0.9981431924	0.4028322861	0.9905120932	0.9924714289	no	14.5289364953125	14.145883079375	14.73533744875	14.8685878677419	14.6367178579687	14.4968461228571	14.83983200375	14.2905079430159
518.1903533	0.9074856545	0.3008037892	0.0183153911	0.9981431924	0.6850568267	0.9730413123	0.9919597918	no	16.094556564375	16.07150687375	16.0756825865625	16.1634928635484	16.0076361265625	16.1954831660317	15.9937934404687	16.2095455773016
519.2049846	0.2874657355	0.7493498416	0.0043269206	0.9981431924	0.01544319	0.9905120932	0.9924714289	no	15.641575753125	15.7123638221875	15.4810230696875	15.6009707367742	15.5860242740625	15.6324340307937	15.4954952470313	15.7244000265079
520.2769315	0.5221861151	0.6118899685	0.2223559074	0.9981431924	0.0004766747	0.9893438273	0.9119242835	no	17.552711051875	17.5898925615625	17.79760150375	17.7544222035484	17.61446673375	17.7325044619048	17.7527478042187	17.5920284538095
521.2010164	0.0157655416	0.4032042574	0	0.9981431924	0.0579119282	0.9905120932	0.9985883966	no	15.766764245625	15.5973755296875	15.939070084375	15.8273495483871	15.7269316101562	15.8385226739683	16.0513406692187	15.5089642647619
524.0585769	9.23471e-05	0.6943775461	2.8e-09	0.9981431924	0.0227973954	0.9905120932	0.9102232659	no	15.6424845890625	15.45042435375	15.9832059459375	15.7128145054839	15.6701348401562	15.7245126403175	15.928301300625	15.4622482995238
525.0618997	9.79627e-05	0.9716426207	2.2e-09	0.9981431924	0.0079140168	0.9905120932	0.9985883966	no	14.1759956396875	14.0612567784375	14.3983738559375	14.2368452696774	14.2198564089062	14.2160545073016	14.3667532089062	14.0668260120635
526.3599509	0.238606622	0.8582136644	0.0073659419	0.9981431924	0.4582696381	0.9905120932	0.8208638507	no	15.9841853865625	16.06818743	16.3315910346875	16.1204544151613	16.145476559375	16.1065147668254	15.9720601225	16.2826838455556
526.7440053	0.4407918527	0.3033415766	4.84e-08	0.9981431924	0.3956061929	0.9730413123	0.9790328066	no	16.01935420625	15.9390395146875	15.9788407940625	16.0798240232258	15.9456261525	16.0626345307937	16.1687166871875	15.8360028765079
