mz	pval.BH.Time_point	pval.BH.Treatment	pval.BH.Genotype	pval.BH.Time_point:Treatment	pval.BH.Time_point:Genotype	pval.BH.Treatment:Genotype	pval.BH.Time_point:Treatment:Genotype	selected.var	Mean_Time_point.12h	Mean_Time_point.24h	Mean_Time_point.4h	Mean_Time_point.8h	Mean_Treatment.CON	Mean_Treatment.Pb	Mean_Genotype.I	Mean_Genotype.X
398.2037873	1.269e-07	0.7575913997	0.0261499869	0.8877033634	5.6317e-06	0.847880704	0.9997653318	no	14.6386165741935	14.8566223828125	14.4434228771875	14.5287935767742	14.6342736242857	14.6005067407937	14.666908684127	14.5678716809524
398.2400713	0.8040607758	0.7793555958	7.25948e-05	0.998206491	0.0818128058	0.8835892026	0.9997653318	no	18.5262964319355	18.653604986875	18.56995131125	18.5007155106452	18.5954247593651	18.5314192368254	18.7634452736508	18.3633987225397
398.7500973	0.8594076713	0.5132873041	0	0.9201674916	0.7711054198	0.8153199793	0.9997653318	no	15.6944721764516	15.6997865825	15.699312666875	15.6141299332258	15.7329266006349	15.6216423101587	16.0757407444444	15.2788281663492
399.0009829	0.3482394183	0.8978535467	1.75e-08	0.9348610439	0.8517235673	0.7811285387	0.9997653318	no	14.1874393596774	14.033692879375	14.2153669665625	14.1148265945161	14.128893702381	14.1463469269841	13.9374825292063	14.3377581001587
399.1454255	0.894409229	0.4201460044	0	0.7759358442	0.1303444151	0.7770413475	0.9997653318	no	15.3685669645161	15.3816344309375	15.320046440625	15.3727112174194	15.30648292	15.414682342381	15.735774622381	14.98539064
399.1775703	0.9681394562	0.7275923664	0.0003645282	0.9990784472	0.6092362638	0.6741738318	0.9997653318	no	14.3323974141935	14.28213627875	14.3648351328125	14.3272651822581	14.3693372325397	14.2838790477778	14.1407135971429	14.5125026831746
399.2298233	0.3054144336	0.8015447349	0	0.9876199105	0.7469632588	0.6004546198	0.9997653318	no	14.9113083506452	14.8947688021875	15.0553666	14.8830195893548	14.9550748485714	14.9183933896825	14.6792056412698	15.1942625969841
399.2601215	0.8149864851	0.9868035892	1.8151e-06	0.9836611647	0.5391559683	0.6734242743	0.9997653318	no	16.1407419251613	16.195702910625	16.12122244	16.1782935977419	16.1596356252381	16.158328064127	16.2868723077778	16.0310913815873
399.7315197	0.2775783313	0.770115888	0	0.9848622224	0.8161572087	0.6978805416	0.9997653318	no	14.2556101096774	14.24177363625	14.3741264278125	14.2664978816129	14.3005254146032	14.2692229946032	14.1195392952381	14.4502091139683
400.1714669	0.0471129576	0.7829718452	0	0.9201674916	0.015124568	0.9736272829	0.9997653318	no	14.3327953567742	14.3918458821875	14.1935136975	14.3457273464516	14.300899595873	14.3303021557143	14.4989834944444	14.1322182571429
400.1939359	0.0137905138	0.7196455469	0.2654504461	0.8257840688	0.4155707196	0.6202467619	0.9997653318	no	15.6760633287097	15.8490590284375	15.8322918840625	15.5804464358065	15.763292987619	15.7090091060317	15.7014017977778	15.770900295873
400.2093322	0.9265106051	0.5132873041	0	0.9585496189	0.0107275176	0.180661125	0.9997653318	no	15.1747673532258	15.0810133071875	15.16729258	15.1405556525806	15.2131939950794	15.0680885695238	15.5262128844444	14.7550696801587
400.2195159	1.269e-07	0.6590804101	0.2321709131	0.998206491	0.6487226139	0.667785498	0.9997653318	no	13.8152711693548	13.93789884	13.7632918784375	13.7946216212903	13.8182730715873	13.8379932696825	13.816100225873	13.8401661153968
400.6989176	0.7470300747	0.8941877201	0	0.8112264673	0.0007742208	0.9916239828	0.9997653318	no	15.3802919758065	15.4054959934375	15.4673385171875	15.4544110229032	15.4344182046032	15.4196531811111	15.6959531134921	15.1581182722222
401.0503216	0.3847867322	0.5174302713	0.6416251012	0.9924853421	0.1425359828	0.8157771573	0.9997653318	no	14.1096210380645	14.1279264459375	14.2294500434375	14.2032628283871	14.1293815622222	14.206101731746	14.1556435009524	14.1798397930159
401.7193728	0.0002650567	0.8884113831	1.773e-07	0.9836611647	0.0938395852	0.9926897841	0.9997653318	no	16.2181803441935	16.58927685125	16.2421820259375	16.2022123641935	16.3248012869841	16.3043869357143	16.4894264830159	16.1397617396825
402.1269372	0.9473901623	0.3330005916	8e-10	0.9155839987	0.9052835205	0.6202467619	0.9997653318	no	15.4821387987097	15.559181709375	15.4889435625	15.5082606845161	15.4066765765079	15.6130439422222	15.7922074780952	15.2275130406349
402.1494923	0.8525518263	0.979231627	0.0001096833	0.9723448127	0.0215655605	0.9469912141	0.9997653318	no	14.7409037480645	14.7839082071875	14.8050740740625	14.7916463832258	14.7788813092063	14.7823327712698	14.6903141588889	14.8708999215873
402.1861123	3.55032e-05	0.9562976671	1.19e-08	0.5658052115	0.0070453886	0.8841405606	0.9997653318	no	15.0913888512903	15.523280794375	14.971321663125	15.0961406790323	15.1667975712698	15.1767055093651	15.3993643671429	14.9441387134921
402.1982651	0.4953901986	0.814128175	0.7961669109	0.9836611647	0.8786525795	0.8836024101	0.9997653318	no	15.8122520154839	15.8368911678125	15.9060667278125	15.921302733871	15.8548404434921	15.8834905071429	15.876797067619	15.8615338830159
402.198671	2.18454e-05	0.8505023394	0.0009504374	0.9898202765	0.0602627443	0.9469912141	0.9997653318	no	15.4701627470968	15.6978754059375	15.111834183125	15.3350622693548	15.3885875979365	15.4189152966667	15.5273094887302	15.280193405873
403.1836235	0.455610541	0.7420165876	0	0.9590157083	0.6420069889	0.9943818927	0.9997653318	no	14.3681530080645	14.4422199925	14.394090448125	14.3042520493548	14.3579364969841	14.3977220884127	14.15755957	14.5980990153968
403.1941407	0.7870871844	0.5877244869	1e-10	0.6120975535	0.721253261	0.6969642926	0.9997653318	no	14.965580026129	14.9405315859375	14.9990821240625	14.9623002232258	14.9888117644444	14.9450283379365	15.0903560977778	14.8434840046032
403.2299722	0.0077086007	0.3330005916	0.0593755527	0.8813715464	0.137598734	0.7375051013	0.9997653318	no	14.7971250858065	14.7547424715625	14.949315550625	14.7737981754839	14.866351275873	14.7721959909524	14.8573760439683	14.7811712228571
403.693746	0.7742207006	0.5129195632	4.89e-08	0.7955838155	0.505937888	0.9841488022	0.9997653318	no	15.4939019825806	15.43632307125	15.5662464334375	15.4191469545161	15.5525987009524	15.4059210006349	15.7439490380952	15.2145706634921
404.1775472	0.0868986267	0.2903813899	1.58805e-05	0.9436167037	0.9078400685	0.5968362757	0.9997653318	no	14.9643927716129	15.1032531521875	14.871609824375	14.8844065716129	14.8757008957143	15.0371307692063	14.8140792304762	15.0987524344444
404.2139054	0.888772556	0.9664472438	0.0023019313	0.9836611647	0.7861265034	0.973859218	0.9997653318	no	15.672815893871	15.684163966875	15.6634433365625	15.7126001274194	15.6808018726984	15.6854097204762	15.7444874685714	15.6217241246032
404.6690599	1.179e-06	0.4686598976	0.110474143	0.9388978747	0.000356155	0.9469912141	0.9997653318	no	15.2924528374194	15.1321431425	15.856093558125	15.5898977945161	15.3877773477778	15.548356684127	15.3991397580952	15.5369942738095
404.7304665	0.0055634245	0.8132910035	5.175e-07	0.9155839987	0.0377798679	0.8077784054	0.9997653318	no	15.4143036158065	15.1453147284375	15.6335343615625	15.359542166129	15.4120971893651	15.3642899553968	15.6143237192063	15.1620634255556
405.0096547	0.3116893498	0.5143675327	1.612e-07	0.9836611647	0.0358176753	0.9926897841	0.9997653318	no	15.2567631706452	15.2425941465625	15.4099089490625	15.3451893035484	15.3610507030159	15.2665782773016	15.1443061630159	15.4833228173016
405.1981334	0.0125916804	0.7828666231	0.3777111381	0.9567600721	0.9445204248	0.8442991428	0.9997653318	no	16.6961390041935	16.553331351875	16.779712989375	16.6894995206452	16.6933515704762	16.6655724484127	16.699645332381	16.6592786865079
405.2102968	0.4756360618	0.7262493485	0.000127211	0.9388978747	0.3118559087	0.9590960826	0.9997653318	no	14.0347806158065	13.9635688003125	14.0456754596875	14.0940186477419	14.0550182439683	14.0130546685714	14.1334388766667	13.934634035873
406.6934608	0.0079022778	0.7427940734	0.7947040265	0.9479224591	0.0256897169	0.9602977132	0.9997653318	no	15.78339625	16.076403963125	15.830976665625	15.685328423871	15.8750088080952	15.8165252396825	15.8351279909524	15.8564060568254
407.1044217	0.0009510357	0.6802537797	0	0.9667959181	1.44e-08	0.9677010212	0.9997653318	no	14.4960563451613	14.659333479375	14.37518782625	14.4105399332258	14.5104818428571	14.4610922271429	14.7257689834921	14.2458050865079
407.1598933	0.1905644353	0.8553668117	0	0.9155839987	0.3444596885	0.8836024101	0.9997653318	no	16.4897134306452	16.42967022375	16.6287563565625	16.5616665909677	16.5394513887302	16.5155078373016	16.747524661746	16.3074345642857
407.1778484	0.0303240309	0.8575731056	0	0.9836611647	0.9667654218	0.9943818927	0.9997653318	no	13.912399196129	13.9846613353125	13.8871393021875	13.9190170241935	13.9214893342857	13.930439605873	13.8131611350794	14.0387678050794
407.2489138	3.40804e-05	0.8127618885	7.93374e-05	0.9434540589	0.505937888	0.9358581032	0.9997653318	no	15.5994208506452	15.1813242303125	15.75464841875	15.6575961916129	15.5681022203175	15.5258446539683	15.7061819228571	15.3877649514286
407.7373548	0.79697798	0.8838062336	0	0.9836611647	0.0133762052	0.8106477299	0.9997653318	no	15.9870077267742	16.039026365625	16.0089317571875	15.9289190148387	16.0032496620635	15.979740638254	16.3631772077778	15.6198130925397
408.1438719	2.7e-08	0.6920890401	0.5795890447	0.6120975535	0.0034753149	0.5382600247	0.9997653318	no	13.8058161087097	13.8932338009375	13.7505345675	13.7705261564516	13.7983063271429	13.8122841174603	13.8092971120635	13.8012933325397
408.1439086	0.000184787	0.7685481526	0.3003107109	0.8625124789	0.1113204743	0.9955309735	0.9997653318	no	14.6834187654839	14.9430523971875	14.5804783525	14.6780887667742	14.7038342469841	14.7399707925397	14.7497246384127	14.6940804011111
408.1632765	0.1021091625	0.9880918539	0	0.8625124789	0.0065102937	0.9684464344	0.9997653318	no	14.6868261712903	14.676310911875	14.7939699540625	14.7564842287097	14.7274318790476	14.7295778052381	14.8917550549206	14.5652546293651
408.1725836	0.0004360795	0.5143675327	0.7409120458	0.9006402391	0.283078025	0.8189033824	0.9997653318	no	14.5852915219355	14.7249852634375	14.5012920734375	14.5504923351613	14.5647310571429	14.6170177420635	14.5962717003175	14.5854770988889
408.1763094	0.0028428583	0.4868166926	1.24e-08	0.986512755	0.3074334135	0.8077784054	0.9997653318	no	15.690168053871	15.915898899375	15.449370494375	15.7260834841935	15.6262173469841	15.7641384987302	15.9301592209524	15.4601966247619
408.2347492	0.0932555459	0.4686598976	0.0002179335	0.9567600721	0.3462754587	0.9841488022	0.9997653318	no	17.1455823435484	16.8938433346875	17.1748586925	17.1712525829032	17.1699731857143	17.020825982381	17.2504823273016	16.9403168407936
408.720201	0.6572302347	0.9891905026	0.0808565296	0.9436167037	0.3007897382	0.8058849012	0.9997653318	no	14.783288663871	14.71418596125	14.8261071934375	14.8039894429032	14.7822972336508	14.7811155006349	14.8317493488889	14.7316633853968
408.7358331	0.1471191225	0.5132873041	0.000854891	0.9491515682	0.3667114344	0.9618577957	0.9997653318	no	16.1827433112903	16.0100130775	16.2851095990625	16.2562923190323	16.2455864480952	16.1203505390476	16.321154047619	16.0447829395238
409.1200145	0.9428014849	0.8450706245	0	0.7081008334	5.9061e-06	0.1994150067	0.9997653318	no	14.3261725309677	14.37388471	14.3536789325	14.3500534432258	14.3615075103175	14.3407947398413	14.5880681590476	14.1142340911111
409.1932422	1.4e-09	0.8388489983	2e-10	0.8941056306	0.3071829536	0.7679819193	0.9997653318	no	14.8942167477419	15.20305855875	14.7784662403125	14.7828505441935	14.9064112246032	14.9253011503175	14.7667182742857	15.0649941006349
409.6987888	0.4985128497	0.5533817499	0	0.8941056306	0.0397650601	0.9394799493	0.9997653318	no	18.3206501812903	18.2778873821875	18.3822999546875	18.3776645841935	18.3723493504762	18.3065991020635	18.5897376742857	18.089210778254
410.1560191	0.1828235566	0.5788397964	0.0046552737	0.9585496189	0.2692204136	0.7287630324	0.9997653318	no	16.3728374970968	16.557973729375	16.32976498	16.3455434483871	16.4491519914286	16.3552519452381	16.2990539049206	16.505350031746
410.2001402	0.6162355863	0.6294991824	0	0.9155839987	0.0103033798	0.9677010212	0.9997653318	no	17.3197418267742	17.290845808125	17.376302618125	17.3736037003226	17.3657568511111	17.3142822120635	17.6018716979365	17.0781673652381
410.2074931	0.5607568373	0.9611164552	0.7618431994	0.998206491	0.7286159034	0.982525117	0.9997653318	no	15.6143793980645	15.6552263553125	15.5059324865625	15.7327873312903	15.6199812114286	15.6327053211111	15.6112696565079	15.6414168760317
410.7013756	0.3667544313	0.5390886873	0	0.917252826	0.0392918814	0.9618577957	0.9997653318	no	15.8760731280645	15.8293213934375	15.941922844375	15.9498873851613	15.9335705203175	15.8645975990476	16.1376935184127	15.6604746009524
411.0986249	0.0174728457	0.8838062336	0	0.9406230109	0.3005285144	0.8286928014	0.9997653318	no	15.8374818377419	15.741097521875	16.3298238203125	16.1027710180645	16.02284488	15.9837792704762	15.4218472820635	16.5847768684127
411.1595408	0.052729825	0.7670810128	0.0026305777	0.9630275682	0.3617998818	0.6683684649	0.9997653318	no	14.7881683335484	14.9706955278125	14.765956844375	14.752386	14.8397489592064	14.8004107273016	14.7348042674603	14.9053554190476
411.1989852	0.4948522941	0.716013883	0	0.9561866056	0.0988837127	0.97406304	0.9997653318	no	15.3567619741935	15.3415842271875	15.4354790059375	15.4192430254839	15.4076594673016	15.3688830477778	15.5693363836508	15.2072061314286
411.2026275	0.2331342028	0.7187795194	0	0.8956313693	0.0044014157	0.980607434	0.9997653318	no	14.3910391054839	14.3728029890625	14.44936868	14.4597770432258	14.4312286498413	14.4050379219048	14.5875229314286	14.2487436403175
412.1354196	0.6160430166	0.8008644931	2.4696e-06	0.9836611647	0.3322583836	0.9759651691	0.9997653318	no	13.9855962319355	14.071612544375	13.971736696875	14.0195441209677	14.0260444022222	13.99850364	13.8932446728571	14.1313033693651
412.168471	0.0054096371	0.8147666774	0.1239295189	0.8311051666	0.9824467186	0.9264582718	0.9997653318	no	15.4068467025806	15.71802218625	15.2066079253125	15.3295865574194	15.4413428219048	15.3906824896825	15.4892415879365	15.3427837236508
412.2190603	0.5198264475	0.4686598976	8.51758e-05	0.8743600452	0.3261372485	0.8574340115	0.9997653318	no	16.0589250532258	15.9460895840625	16.05333001875	15.9794237541935	16.0596581601587	15.9589170830159	16.1194044265079	15.8991708166667
412.7128723	0.0073666348	0.8170186351	1.65e-08	0.9522335348	0.0215170992	0.7674953556	0.9997653318	no	14.6945228525806	14.5724275840625	14.9170638225	14.78209293	14.7575846760317	14.7255711060317	14.9338034038095	14.549352378254
413.1416091	0.1899614516	0.6956305155	0	0.9900033666	0.0689938042	0.6973103159	0.9997653318	no	16.0193845570968	15.98284173125	16.06661190125	16.108996026129	16.0613659303175	16.0269247731746	16.2381708277778	15.8501198757143
413.1905457	6.5323e-05	0.88572154	0.2688739957	0.9201674916	0.017193014	0.7478277274	0.9997653318	no	14.2099631003226	14.471425139375	14.150795625	14.2116723374194	14.2693712596825	14.2541487884127	14.2357448784127	14.2877751696825
413.6918689	0.5185223424	0.6514934867	0.5908489901	0.9479224591	0.7319985877	0.6336061238	0.9997653318	no	15.1252962996774	14.95659437375	15.0044965084375	15.1140397003226	15.0052721173016	15.0927330292063	15.0250537139683	15.0729514325397
413.7735315	4.97002e-05	0.7204211114	0	0.9201674916	1.1301e-06	0.978691356	0.9997653318	no	14.8797762632258	14.73854821125	15.2879092396875	15.0539819777419	15.0218247893651	14.9590187646032	15.4219860869841	14.5588574669841
414.7629742	0.0564636683	0.622429392	0.7978806987	0.9585496189	0.775758057	0.9916239828	0.9997653318	no	16.5492562445161	15.988854925	16.5717946471875	16.4679180729032	16.4812736650794	16.3040150674603	16.4144204233333	16.3708683092064
415.121782	0.717857171	0.7985791567	0	0.9548838135	0.9360513713	0.3505038739	0.9997653318	no	15.8140636154839	15.9444106459375	16.01483191125	15.8962961609677	15.9485453974603	15.8882310295238	15.537932447619	16.2988439793651
415.1635661	0.0805052793	0.6830847034	6.1394e-06	0.9388978747	0.3796445806	0.8144313739	0.9997653318	no	14.4682588516129	14.121559844375	14.6895107234375	14.3460247287097	14.3378022236508	14.4748493503175	14.0788016103175	14.7338499636508
415.2335407	0.5042707459	0.5315363193	0.00010813	0.9201674916	0.2005546388	0.9690596964	0.9997653318	no	15.5726333425806	15.6796047946875	15.4961128884375	15.6823280467742	15.5409057955556	15.673804822381	15.7793198215873	15.4353907963492
415.2645665	0.0254890464	0.4953356865	0.4012518686	0.9155839987	0.4109833757	0.987972133	0.9997653318	no	15.8041295974194	15.261697909375	15.7134982309375	15.7491644354839	15.734823175873	15.5248338322222	15.5764898433333	15.6831671647619
415.6859138	0.8265088039	0.7204211114	0	0.9971212117	0.9455835795	0.7707867238	0.9997653318	no	14.0898697841935	14.16121512375	14.11321166625	14.1399436890323	14.1468512403175	14.1056229652381	13.8921025257143	14.3603716798413
415.7525275	0.7765224734	0.6515637416	0	0.7759358442	2.23199e-05	0.6184622382	0.9997653318	no	19.4010935964516	19.38616363375	19.4960490946875	19.44160574	19.3942625403175	19.4685070904762	19.9517814560317	18.9109881747619
416.1604099	0.0006467512	0.9132904652	0.0001422613	0.8828975376	0.4486893415	0.7625291456	0.9997653318	no	15.247019916129	15.523827339375	15.1895890603125	15.1620829435484	15.2750826625397	15.2885921539683	15.3991922687302	15.1644825477778
416.2502944	0.0003346719	0.5041790104	0.003286448	0.9836611647	0.1236538268	0.9916239828	0.9997653318	no	15.0814932129032	14.8882573853125	15.298342910625	15.0431103806452	15.1263726495238	15.0297213325397	15.1669417025397	14.9891522795238
416.2538217	0.7718576774	0.6304880021	0	0.7018232058	1.16772e-05	0.6707020436	0.9997653318	no	18.5539869377419	18.5542524015625	18.6561997928125	18.5998804732258	18.5529908249206	18.6296180633333	19.1121670044444	18.0704418838095
416.680937	0.4007840993	0.9251204154	0.2742089842	0.7081008334	0.0210765665	0.8401263143	0.9997653318	no	14.4427280354839	14.6103470440625	14.5652095759375	14.5000664187097	14.5367651707937	14.5242576850794	14.49530702	14.565715835873
416.7552454	0.7414283902	0.6206270538	0	0.7081008334	0.0003396065	0.8153199793	0.9997653318	no	17.0675007187097	17.0412656178125	17.1600937659375	17.1046923316129	17.0535575577778	17.1334501380952	17.6123544704762	16.5746532253968
417.162063	0.7546527281	0.9467647634	0.4634639035	0.9585496189	0.1028087813	0.9841488022	0.9997653318	no	13.9804868167742	13.9900106884375	13.9048094996875	14.0183095909677	13.9778655988889	13.9681174909524	13.9484205214286	13.9975625684127
417.2091364	0.6528048427	0.5132873041	0	0.9027076168	0.393176037	0.6605214705	0.9997653318	no	16.0955578616129	16.200930390625	16.086855440625	16.1241942864516	16.080066991746	16.1742419477778	16.343768871746	15.9105400677778
417.2092241	0.5694683376	0.4201460044	0.0316027238	0.9406230109	0.627957441	0.8233146864	0.9997653318	no	15.8064798209677	15.85181675125	15.868670419375	15.7644809722581	15.8735160187302	15.7733946804762	15.7710479404762	15.8758627587302
417.2709976	0.4571119881	0.3706012588	0	0.9479224591	0.0280369667	0.1538652303	0.9997653318	no	13.9432262987097	14.0016747959375	13.969357705625	13.9726706964516	13.9965235838095	13.9473787479365	14.1177820914286	13.8261202403175
417.7056153	0.0866439771	0.678428747	3.58e-06	0.9479224591	0.0229751759	0.6859254581	0.9997653318	no	14.7178092148387	14.717478345625	14.578589955	14.7116213951613	14.660288982381	14.7014020419048	14.5828416587302	14.7788493655556
418.1935995	0.0126258769	0.3591656118	0.005673686	0.9889501917	0.775758057	0.9197670468	0.9997653318	no	15.3722858025806	15.5325944475	15.21093099125	15.3307818974194	15.2906924688889	15.4329251936508	15.4470688434921	15.2765488190476
418.2049018	0.8611649939	0.7977888987	0.0037624494	0.9226226547	0.5011631937	0.9432550654	0.9997653318	no	15.3100698035484	15.32022163	15.265472503125	15.2931929622581	15.3093557377778	15.2849832780952	15.3574351855556	15.2369038303175
418.2126406	0.8066229705	0.716013883	1e-10	0.9155839987	0.7149991209	0.7420189702	0.9997653318	no	14.3754584445161	14.4293753915625	14.36145576625	14.4110201332258	14.3731976050794	14.4154918069841	14.5596815711111	14.2290078409524
418.229546	0.0041181324	0.4464422874	0.5096103698	0.9845878194	0.0753523908	0.8288403823	0.9997653318	no	16.0931182935484	15.9621459459375	16.296736074375	16.0941556154839	16.1684225798413	16.0552237031746	16.0926390446032	16.1310072384127
419.0599572	0.0028873994	0.5411300242	0	0.9836611647	3.47067e-05	0.9629768227	0.9997653318	no	14.6195696022581	14.559091655	14.854249379375	14.7293125380645	14.6515432433333	14.7300799225397	15.1321992314286	14.2494239344444
419.1774784	0.0327114415	0.4929540325	0.401875112	0.9722171876	0.1196084156	0.8819662162	0.9997653318	no	14.1818613022581	14.293921750625	14.039013748125	14.1329181348387	14.1158650230159	14.2081365406349	14.1369220055556	14.1870795580952
419.1886923	0.8495599833	0.7275923664	0	0.7081008334	0.0350149649	0.8757706285	0.9997653318	no	16.5177463445161	16.5710801128125	16.5488099484375	16.5760372335484	16.5347608206349	16.5722831933333	16.7209563287302	16.3860876852381
419.2134949	0.3669060091	0.7784349615	0.0078757471	0.8128580436	0.4236361043	0.8048581149	0.9997653318	no	15.1978828474194	15.18863199625	15.2670293115625	15.1879832758065	15.2003968890476	15.2209207565079	15.2532389065079	15.1680787390476
419.2401111	0.6556821977	0.9205222684	0	0.9155839987	0.7563093672	0.9821627117	0.9997653318	no	15.5931994654839	15.6246990128125	15.7491447465625	15.6717181925806	15.6682244452381	15.6520207563492	15.1361623896825	16.1840828119048
419.742915	0.4860877852	0.4730735906	0.1005911552	0.9630275682	0.721253261	0.689682563	0.9997653318	no	15.4616467629032	15.5512755221875	15.6157737621875	15.4477040732258	15.5870619384127	15.453183347619	15.5835323366667	15.4567129493651
420.2087597	0.8066229705	0.7204211114	0	0.9760904769	0.0207268708	0.8144313739	0.9997653318	no	15.9009137029032	15.9838846771875	15.9438950028125	15.9458535112903	15.9217952201587	15.9661211830159	16.2906661252381	15.5972502779365
420.541416	2.21e-08	0.6956305155	1.946e-07	0.9590157083	0.0062624751	0.7945033492	0.9997653318	no	15.5279993283871	15.259126043125	15.810534045625	15.7026180225806	15.5999658857143	15.5488953955556	15.7305860901587	15.4182751911111
420.6833015	0.0409662603	0.8788775156	0	0.9479224591	0.7874399387	0.9916239828	0.9997653318	no	15.949826453871	15.631389784375	16.0143935559375	15.9317015267742	15.8973199404762	15.8644647307937	16.2486430950794	15.5131415761905
420.7144625	0.5841432695	0.4976772249	1.26385e-05	0.9836611647	0.8941334831	0.9167038504	0.9997653318	no	15.9389739545161	16.1426999290625	16.0049447978125	16.0733258570968	16.1155205988889	15.9655258363492	16.2512406069841	15.829805828254
421.1925035	0.3174620796	0.8413081278	1.4e-09	0.7507542817	0.019382818	0.8835892026	0.9997653318	no	16.0613296729032	16.264974361875	16.1540156678125	16.1323586783871	16.1689897971429	16.1391375019048	16.3722169184127	15.9359103806349
421.3165846	0.0265420618	0.8791361727	3.4e-09	0.9590157083	0.0590445288	0.983354089	0.9997653318	no	16.3339419754839	16.996354938125	15.999486013125	15.9332993248387	16.3650274753968	16.2722961873016	15.5456991114286	17.0916245512698
421.7038484	0.8309512298	0.8682076342	0.0026619663	0.986512755	0.9042293197	0.8288403823	0.9997653318	no	15.3483011451613	15.3796617303125	15.3685888578125	15.2744733970968	15.3293421985714	15.357166208254	15.4548741809524	15.231634225873
421.7705764	0.0003096651	0.3426992011	0.1548073667	0.8625124789	0.2197301592	0.9461280572	0.9997653318	no	15.9343548119355	15.199945379375	15.920505349375	15.8190931074194	15.8593364004762	15.5725891363492	15.806056414127	15.6258691226984
422.1017325	0.7790848503	0.5533817499	6.7e-09	0.9388978747	0.6444159345	0.8144313739	0.9997653318	no	15.8104454867742	15.8646909175	15.8049144915625	15.7565146348387	15.7666888260317	15.8524085844444	15.99888865	15.6202087604762
422.1884372	0.036997159	0.974654551	0.0182547961	0.9997251448	0.1513808956	0.910807535	0.9997653318	no	15.3125028380645	15.4638700809375	15.1884410596875	15.2662915067742	15.3104977596825	15.3056384496825	15.3805025933333	15.2356336160317
422.2037992	0.8386181941	0.5342527783	0.7143699377	0.9590157083	0.2811235353	0.8209448569	0.9997653318	no	18.6229457296774	18.4118587559375	18.4945838303125	18.5026973093548	18.6114030369841	18.4029000895238	18.4807845130159	18.5335186134921
422.2325523	0.0008680847	0.8396021277	3.30291e-05	0.9630275682	0.000306802	0.9690596964	0.9997653318	no	15.1624733722581	15.1066740796875	15.44571155125	15.2972203835484	15.2657126769841	15.2410626661905	15.3752270569841	15.1315482861905
422.3201058	0.5531118561	0.882437625	1e-10	0.9479224591	0.2576948415	0.9690596964	0.9997653318	no	15.2906771464516	15.6729614034375	15.2588041815625	15.3442820745161	15.3584762285714	15.4272417804762	14.6964987226984	16.0892192863492
422.6031842	0.8480145722	0.563030001	4.4e-09	0.9406230109	0.7155878245	0.7287630324	0.9997653318	no	14.8511175958065	14.8478729121875	14.7976184403125	14.7904465141935	14.7867137703175	14.8568451295238	14.9850467909524	14.6585121088889
422.733948	0.0005568355	0.6514934867	2.6544e-05	0.9704970147	0.0003396065	0.9893067644	0.9997653318	no	14.4489567445161	14.4261458434375	14.6945462196875	14.5502178851613	14.553589844127	14.5073079263492	14.6274341144444	14.4334636560317
424.1116493	0.5520009702	0.8714980326	0	0.9493171709	0.0537225682	0.8757706285	0.9997653318	no	16.2991585764516	16.227434480625	16.3942116759375	16.4249147929032	16.317465208254	16.3545816403175	16.9332678553968	15.7387789931746
424.1991255	0.0286961161	0.7462570704	0	0.957558249	0.0022824008	0.8027511829	0.9997653318	no	14.1339575977419	14.09707853375	14.2346235828125	14.1848610535484	14.173989688254	14.1513729453968	14.2784133888889	14.0469492447619
424.7058285	0.4047790385	0.7830781437	0.5477865527	0.9836611647	0.0100275116	0.8836024101	0.9997653318	no	15.2564357993548	15.4650791803125	15.3032840446875	15.2293951619355	15.3436933295238	15.2856460831746	15.3441088296825	15.2852305830159
424.7058504	0.0746268662	0.622429392	7.22765e-05	0.9801495644	0.0060194248	0.8144313739	0.9997653318	no	15.265034826129	15.534443603125	15.496099114375	15.4070192712903	15.3860462528571	15.468097302381	15.287767885873	15.5663756693651
424.7476634	0.0631846927	0.120834055	1.44173e-05	0.8112264673	0.2838149062	0.9926897841	0.9997653318	no	16.4294802625806	16.0679433221875	16.509350009375	16.3141181519355	16.5006253830159	16.1585006084127	16.5741245425397	16.0850014488889
425.0956849	0.171686989	0.7972709597	0.6601632751	0.9388978747	0.5945899969	0.667785498	0.9997653318	no	16.0299473487097	15.6943667740625	16.0353178953125	15.8788355464516	15.9422034371429	15.8756089306349	15.933790464127	15.8840219036508
425.1671748	0.0015823592	0.8627876024	0.013684949	0.8257840688	0.1343923393	0.8536711016	0.9997653318	no	14.33769534	14.4762316915625	14.1980189203125	14.3964590048387	14.3420868490476	14.3616402028571	14.4093778371429	14.2943492147619
425.1767643	0.015074712	0.5725301177	0.022784344	0.9493171709	0.4017768432	0.8401263143	0.9997653318	no	15.0938820551613	14.828051998125	15.4495215678125	15.1845150948387	15.2179864957143	15.059992325873	15.2810734877778	14.9969053338095
425.1840325	0.5281479985	0.5879438003	0	0.9388978747	0.4661518118	0.9955309735	0.9997653318	no	15.8543733354839	15.988271316875	15.9485058965625	15.7551304390323	15.8236996671429	15.9520382350794	15.3045175755556	16.4712203266667
425.7609981	0.0354675568	0.4868166926	0	0.9836611647	0.9455835795	0.9916239828	0.9997653318	no	15.9466157151613	16.0011784196875	16.430490274375	16.2014822729032	16.242338201746	16.0497957004762	16.5707755406349	15.7213583615873
