"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.purple","p.MM.purple","MM.pink","p.MM.pink","MM.grey","p.MM.grey","MM.blue","p.MM.blue","MM.yellow","p.MM.yellow","MM.cyan","p.MM.cyan","MM.greenyellow","p.MM.greenyellow","MM.turquoise","p.MM.turquoise","MM.magenta","p.MM.magenta","MM.green","p.MM.green","MM.brown","p.MM.brown","MM.tan","p.MM.tan","MM.black","p.MM.black","MM.salmon","p.MM.salmon","MM.red","p.MM.red"
"287.0704216","287.0704216",551811.32,"","None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None","pink",0.302939482831612,0.0259699337785107,-0.242894629444106,0.0767692029273958,0.83028650768717,8.26399677891681e-15,0.144420910156998,0.29745127897051,-0.0997814742646041,0.472832122999487,-0.447606287775361,0.000689573178687441,-0.0465152016322527,0.738380837368347,-0.128465239036538,0.354561570856233,-0.0399077737423698,0.774485072390607,-0.264151637261379,0.0535912346338143,-0.271645403809302,0.0469216785396556,-0.118094740221355,0.395051914981048,0.190808327691836,0.166948368461835,0.00847051076930677,0.951526554239622,-0.272066077484627,0.0465683474566562,0.202874543937669,0.141214752435854
"244.9238047","244.9238047",308446.09,"","None||None||None||None||None||None","None||None||None||None||None||None","pink",0.2986626049372,0.0282573260375112,-0.322218358638367,0.0174936836182054,0.933172037784068,9.17593318293804e-25,0.584718164598427,3.43745295699211e-06,-0.537126622259501,2.81982398222423e-05,-0.210390424906529,0.126756014700377,0.214651337610561,0.119072052379091,0.357682824339148,0.0079215098287849,-0.581528669757069,3.9997470589597e-06,-0.222763506421266,0.105429111912697,-0.388550672707498,0.00369051892860662,-0.356599705387534,0.00812617903877351,0.266774520548114,0.0511745038777364,0.169134263946405,0.221470473981176,-0.647364010529005,1.22233630702801e-07,-0.117442165427423,0.397687304810322
"128.0317842","128.0317842",2598477.155,"C2H5NO||C3H7NO3||C3H7NO3||C3H7NO3","None||None||None||None||None||None||None||None||None||None||Aminoacetaldehyde||L-Serine||Sulfur||D-Serine","None||None||None||None||None||None||None||None||None||None||C06735||C00065||C00087||C00740","pink",0.297269223613006,0.0290379972125325,-0.265780896938079,0.0520793927626742,0.684211000284734,1.17104990643422e-08,0.223227501468372,0.104686815487663,-0.31281039146526,0.0212777741475404,-0.473657562649966,0.000297324038891202,-0.0012560060426173,0.992808161485857,0.0902874966704734,0.51615841022959,0.0654369721659346,0.638273298044358,0.0770367833200423,0.579797740186978,0.299103068305046,0.0280142294627328,-0.188910265424745,0.171289156441337,0.0577698566600949,0.678190530882138,-0.389550864113866,0.00359588951691944,0.0982096332506438,0.479868240396752,0.215802270514887,0.117058591846499
"207.0508545","207.0508545",4897190.4,"C6H8O5||C6H6O6||C7H10O7||C7H10O7||C6H8O5||C7H10O7||C6H6O6||C7H10O7||C6H8O5||C8H14O2S2||C6H8O5||C6H8O5||C6H6O6||C7H10O7||C7H10O7||C6H8O5||C7H10O7||C6H6O6||C7H10O7||C6H8O5||C8H14O2S2||C6H8O5","2-Oxoadipate||cis-Aconitate||(R)-2-Hydroxybutane-1,2,4-tricarboxylate||2-Methylcitrate||3D-3,5/4-Trihydroxycyclohexane-1,2-dione||(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate||Dehydroascorbate||Homoisocitrate||2-Formylglutarate||(R)-Lipoate||2,4-Diketo-3-deoxy-L-fuconate||2-Oxoadipate||cis-Aconitate||(R)-2-Hydroxybutane-1,2,4-tricarboxylate||2-Methylcitrate||3D-3,5/4-Trihydroxycyclohexane-1,2-dione||(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate||Dehydroascorbate||Homoisocitrate||2-Formylglutarate||(R)-Lipoate||2,4-Diketo-3-deoxy-L-fuconate||None||None","C00322||C00417||C01251||C02225||C04287||C04593||C05422||C05662||C16159||C16241||C20781||C00322||C00417||C01251||C02225||C04287||C04593||C05422||C05662||C16159||C16241||C20781||None||None","pink",0.288903528996495,0.0341131159465107,-0.397425208274535,0.00292267916539816,0.818558932130633,4.02680310682138e-14,0.310099170297125,0.0224889136261582,-0.308699653433656,0.0231365290397333,-0.454575529072685,0.000554198763874001,0.321077685032955,0.0179195701555847,0.3156507290559,0.0200685673134777,-0.113225655043118,0.414961924985356,0.270714293832189,0.0477115229659447,0.055605627499542,0.689624769319288,0.0434002227827472,0.755337251123932,-0.0725270105399818,0.602242071531813,0.0253975463698388,0.855350887319321,0.0309617053425203,0.824118778345056,-0.188246237950773,0.172826959974055
"179.0621346","179.0621346",658331.12,"","None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None","pink",0.284082701709244,0.037357944427844,-0.466530125066672,0.000376780988943137,0.822406674228296,2.42585208733804e-14,0.458434307849805,0.000490049579039633,-0.423478167564427,0.00141933449107692,-0.500910030258996,0.00011442652015708,0.0773776229105019,0.578117041023911,0.143153825313733,0.301754887825565,-0.189384953763929,0.170195950835889,-0.182867466942281,0.185654259050402,0.0778885865805969,0.575601626563742,-0.381926807620256,0.00437456699603851,0.46162936613752,0.00044210561660741,-0.258026140081961,0.0595965268454694,-0.321670507563198,0.0176971440491856,0.301644457751438,0.0266455352354861
"349.1218786","349.1218786",397543.64,"C15H17NO4S||C15H17NO4S||C15H17NO4S","(1R)-Hydroxy-(2R)-N-acetyl-L-cysteinyl-1,2-dihydronaphthalene||(1R)-N-Acetyl-L-cysteinyl-(2R)-hydroxy-1,2-dihydronaphthalene||(1S)-Hydroxy-(2S)-N-acetyl-L-cysteinyl-1,2-dihydronaphthalene||None","C14796||C14797||C14798||None","pink",0.276679685242413,0.0428340768914576,-0.311365849426744,0.0219160202259149,0.593539798626879,2.24165359261429e-06,0.399120514741557,0.00279328485017442,-0.395928110481556,0.00304133068528201,-0.434753389569116,0.00101961977369229,0.272922351467681,0.0458558629982927,0.459178110707789,0.000478486341709533,-0.122006582354922,0.379470229235865,0.403776219891854,0.00246367543379024,0.270427004965603,0.0479574035618219,0.00730662879097414,0.958180602703002,-0.178930870337494,0.195465827867437,-0.0781671430608052,0.574232442996668,0.0944732600456026,0.496813649161325,-0.271289016034207,0.0472227251597883
"199.0904606","199.0904606",2636216.7,"","None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None","pink",0.27581439815899,0.043515071715792,-0.0515236690464375,0.711377463158269,0.70615073281374,2.4484552389773e-09,0.13909972383075,0.315793434254747,-0.325524981422825,0.0163074636704161,-0.13837798927481,0.318335613879433,-0.297250539410687,0.0290485866245417,-0.125856256660179,0.364500208530567,-0.29907130655153,0.0280317003853906,-0.53861600690491,2.65272022409832e-05,-0.478136070113143,0.000255530107163824,-0.344626190499871,0.0107131123614833,0.16748172417314,0.226083689359848,0.0511658317394222,0.713295595394165,-0.623951038458321,4.63567881766844e-07,0.20830247980154,0.130655451683329
"106.9506127","106.9506127",926022.625,"","None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None","pink",0.27468631826187,0.0444161945876582,-0.262996165601463,0.0546848434955908,0.80219403439996,3.06397135626954e-13,0.552786606673284,1.46172794757435e-05,-0.600590277713144,1.57821948180737e-06,-0.13216104961923,0.340770322749802,0.249539032681585,0.0688002680224526,0.385348601850725,0.00400841654995771,-0.640671008815958,1.8100082524651e-07,-0.16970658915286,0.219888151667465,-0.416418415519763,0.0017360228329048,-0.26914713556807,0.0490653900544497,0.19014704720285,0.168451482870399,0.313662029538805,0.0209089086892763,-0.664734176872071,4.21355218576708e-08,-0.235804037441468,0.0860610825791405
"250.8681834","250.8681834",826631.51,"","None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None","pink",0.274666209756387,0.0444323950876753,-0.313764390081905,0.0208649401846377,0.938593377686956,1.08778492866615e-25,0.608011024233202,1.08086662836559e-06,-0.528640449229976,3.97211836808293e-05,-0.167212267296887,0.226842168754734,0.202481724492083,0.142002930381057,0.34358118200897,0.010969371220459,-0.6091900751115,1.01687082853708e-06,-0.279546806492012,0.0406398347005176,-0.406826188590965,0.00226693384864184,-0.416140829925382,0.00174967174773581,0.33655725795347,0.0128329184924531,0.146281333658275,0.291204945723742,-0.679631627483105,1.59626525237031e-08,-0.0722111604715617,0.603828141327736
"185.0324127","185.0324127",5120159.98,"C5H10N2O3||C5H10N2O3||C5H10N2O3||C5H10N2O3","None||None||None||None||None||None||None||None||None||None||None||None||None||None||L-Glutamine||D-Glutamine||Isoglutamine||(R)-3-Ureidoisobutyrate||None","None||None||None||None||None||None||None||None||None||None||None||None||None||None||C00064||C00819||C16673||C21029||None","pink",0.272940561883909,0.0458408079159487,-0.405281073441043,0.00236478470522437,0.823548757673903,2.08217631315938e-14,0.55946045071284,1.09353167915196e-05,-0.494270015797534,0.000145478317346063,-0.442628829642743,0.000803800249309384,0.346386425664221,0.0102931385466622,0.476000169259641,0.00027474536990269,-0.25017356116557,0.0680751317189939,0.245957074611428,0.0730100188068448,0.192126780980446,0.163980724317058,-0.185951053475676,0.178219477703101,0.107238249844598,0.440216630405825,-0.145843983452006,0.292665583195387,-0.0706114309379246,0.611889145491244,-0.131274993776373,0.344045918971988
"255.0593856","255.0593856",640408.025,"","None||None||None||None||None||None","None||None||None||None||None||None","pink",0.27054530560976,0.0478560292463629,-0.271375600030529,0.0471494416099168,0.714151268750522,1.33493250693649e-09,0.191128993720777,0.16622301630444,-0.0113042171604283,0.935340534776015,-0.441706010723205,0.000826760123375163,-0.0724682837226096,0.602536835621207,-0.219055270013168,0.111508019746139,0.0484924137308039,0.727681042051298,-0.396054006838282,0.00303119116723542,-0.123524208863874,0.373525424445774,-0.293640901890038,0.0311557869170116,0.519203850285622,5.75282131530827e-05,-0.22688904511865,0.0989696217356832,-0.253328862057722,0.064559386658563,0.486302635020808,0.000192808862985299
"287.0517491","287.0517491",1978238.715,"","None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None","pink",0.268535385226906,0.0496023023287533,-0.381624077357619,0.00440833485317541,0.922147563731942,4.23816615363133e-23,0.62166345505703,5.24974520186735e-07,-0.542019844032844,2.30454386128984e-05,-0.244180256310131,0.075172847326618,0.188203956501276,0.172925216705504,0.376513375961632,0.00501404544130628,-0.521361597053661,5.29076544328785e-05,-0.20145972475652,0.14406889822378,-0.216053741494003,0.11662213939014,-0.411288662027891,0.0020042303109094,0.403723408164881,0.00246721166199094,0.0334146458584699,0.810432642904224,-0.577588881735427,4.81228921786508e-06,-0.00644588361073154,0.963103428397399
"222.988277","222.988277",816816.99,"","None||None||None||None||None||None","None||None||None||None||None||None","pink",0.261310589366423,0.0563125084407809,-0.48024850297855,0.000237736762442404,0.85750254978831,1.2500121538201e-16,0.688196753195687,8.90223395053402e-09,-0.585079468301189,3.37862030300154e-06,-0.316976265053972,0.01952448875203,0.462307134178039,0.00043249862328007,0.631338598167887,3.08065324369318e-07,-0.472607584262628,0.000307980924898547,0.242386187341273,0.0774078868133051,0.0511235310232057,0.713522458547289,-0.205568302067571,0.135897530629884,0.11934092037657,0.390047850722851,0.0418722296137273,0.763697484411312,-0.241321359336852,0.0787590926357872,-0.305873880652166,0.0244921298652689
"219.0829696","219.0829696",19541905.07,"","None||None||None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None||None||None","pink",0.255145355737488,0.0626023201941295,-0.183485989876594,0.184145384992611,0.726118388472593,5.18046293787505e-10,0.049390468292501,0.722837996737606,0.0557175376138912,0.689031799467399,-0.519874756646966,5.60532870332617e-05,-0.138986788857832,0.316190370805011,-0.286988505127587,0.0353729249073085,0.164873943263391,0.233498204712896,-0.321711258984724,0.0176819408357956,-0.125615527033918,0.365425678846061,-0.146583229029363,0.290199473499239,0.312765288351945,0.0212974618465147,-0.186526839284137,0.17685539068872,-0.134153369193222,0.333476165600429,0.423695885271019,0.0014104487762747
"371.0324004","371.0324004",542808.66,"","None||None||None||None","None||None||None||None","pink",0.253283158063989,0.0646092524268342,-0.331751862927373,0.0142591523153644,0.897082760755928,4.38552869524429e-20,0.353769124320588,0.00868288619089733,-0.228734013650568,0.0961820653486256,-0.351114098826787,0.00923483824183738,0.224988898454444,0.101905566091781,0.179307789328597,0.194510732561936,-0.266659987644488,0.0512781523778548,-0.0747557488035074,0.591102477629323,-0.278989071441123,0.0410592716774811,-0.0693826669578616,0.618112062297585,0.122741399645853,0.376584801991953,0.193867598925764,0.160121754376261,-0.32877096166934,0.0152104214067484,-0.0977488610774313,0.481941275113478
"180.8832015","180.8832015",218165.12,"","None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None","pink",0.253055051687434,0.0648585914914749,-0.380321182783078,0.00455629647996716,0.855095177743841,1.87327280301956e-16,0.697751402237212,4.53143583773879e-09,-0.571523024526506,6.36784210681203e-06,-0.126814374364008,0.36083089652461,0.30323929722858,0.0258155900938143,0.484558470134363,0.000204884216345618,-0.67043831765867,2.92464935284751e-08,-0.160787472921875,0.245450507125035,-0.313064169982953,0.0211672853771759,-0.393788759549686,0.00321828145489495,0.340471839988058,0.0117633570535434,0.177939287644028,0.197994381172277,-0.658243633169024,6.32389454773929e-08,-0.184935037161153,0.180645020848303
"114.0605353","114.0605353",127416544.5,"","None||None","None||None","pink",0.25232616625057,0.0656604927330489,-0.0106589113458567,0.939024450543983,0.708162134010975,2.10614338645667e-09,0.144666359903834,0.296622245793545,-0.347351423634261,0.0100689942728406,-0.142720330130897,0.303236429633425,-0.26646174968041,0.0514579543377006,-0.109829980535056,0.42918128516735,-0.311610250884706,0.0218069130157566,-0.518214608181614,5.97681245468707e-05,-0.476935197340368,0.000266177399022372,-0.329518193943286,0.0149670098338315,0.14139577576331,0.307792346008274,0.070634818651131,0.611770962844608,-0.619924720502122,5.76650684679832e-07,0.181244634363504,0.189655268511129
"326.8874514","326.8874514",739531.6,"","None||None||None||None||None||None","None||None||None||None||None||None","pink",0.248373624211102,0.0701481318582199,-0.293827003235205,0.031044117009397,0.910173951301484,1.50463441480059e-21,0.606929897958505,1.1428334658633e-06,-0.560538480924666,1.04283748356075e-05,-0.13603146412816,0.326690471489429,0.296490907948715,0.0294818536339943,0.44887790772073,0.000662844669405697,-0.663684179944035,4.50263757329513e-08,-0.131267025961163,0.34407546284802,-0.43348020997055,0.00105902420113917,-0.276447830226993,0.0430156869380923,0.159848078822291,0.248255938040405,0.305330139940847,0.0247604965167928,-0.646010008628611,1.32439155049297e-07,-0.281402304428201,0.0392697336656026
"149.9928783","149.9928783",1714011.095,"","None||None||None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None||None||None","pink",0.245675826665422,0.0733490356977771,-0.392233489348165,0.00335257736139343,0.783068958388522,2.61726689013598e-12,0.439479163243494,0.000884614737657692,-0.510577516968119,7.99513350849279e-05,-0.440536714506793,0.000856699748943269,0.278204038995861,0.0416556706640066,0.469733109645526,0.000338955362352682,-0.190956069867879,0.166613886728055,0.302124591388253,0.0263933555127667,0.241873141581122,0.078056605732573,-0.132581848784175,0.339221515424342,-0.0190908194138106,0.89101645951008,-0.160398940388,0.246608201521944,0.00283540605839196,0.983765456717376,-0.165850671474406,0.230701787471328
"258.8998059","258.8998059",2331439.495,"","None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None","pink",0.241794092666626,0.0781569397573546,-0.285635102595326,0.0362863144745271,0.918928514648284,1.16734480658925e-22,0.61757643859422,6.54019327876989e-07,-0.569388506016111,7.01816534917173e-06,-0.139749721116724,0.313515044453348,0.314960644873205,0.0203568665563182,0.4649551050622,0.00039675114430163,-0.661572021184039,5.1415541681316e-08,-0.110652413951455,0.425712357872177,-0.424210584992319,0.00138963996191731,-0.274954520835615,0.0442005783300393,0.148037083964,0.285389160731508,0.29476951278275,0.0304836736929099,-0.624679597219024,4.45467508639639e-07,-0.297518793408483,0.0288968606356904
"260.8978656","260.8978656",291316.08,"","None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None","pink",0.240832115749332,0.0793861279635025,-0.286587909135478,0.0356412743652003,0.874971475074295,5.21824735543231e-18,0.594113883550379,2.17918660606981e-06,-0.517191958838118,6.21676842025374e-05,-0.109123797395114,0.432172567694433,0.309115021085456,0.0229427008726711,0.469174018280762,0.000345298774836806,-0.635711108641058,2.40652569615519e-07,-0.0835283681638367,0.548176939661671,-0.419641387807877,0.00158436448005387,-0.242170265125745,0.0776803873349496,0.123712191745862,0.372792979345214,0.30954080699298,0.0227454339804356,-0.589124923663055,2.78082065185137e-06,-0.325420042146496,0.0163440274835452
"264.8448477","264.8448477",1056417.02,"","None||None||None||None||None||None","None||None||None||None||None||None","pink",0.237204884113914,0.0841586785166796,-0.284652557772658,0.036961572109428,0.917740131475579,1.67903112788947e-22,0.636577185881681,2.29058930019995e-07,-0.553419084783686,1.42245395675887e-05,-0.15524129225787,0.262328473647197,0.354969097848785,0.00844296541031911,0.502975959352824,0.000106082791522059,-0.641087217442657,1.76684591929977e-07,-0.0592254539037151,0.670540271114274,-0.385796803247316,0.00396251533230865,-0.259884837092706,0.0577196426358232,0.144384024461486,0.297575994234142,0.278720700625803,0.0412623612940968,-0.581874751223786,3.93483835591035e-06,-0.316339054269364,0.0197844561091604
"439.2185551","439.2185551",1441929.68,"","None||None","None||None","pink",-0.236464653721011,0.0851597805199054,0.199689741437568,0.147699702282082,-0.701177890977242,3.53412456199454e-09,-0.512817391520368,7.34646486873437e-05,0.399208498205383,0.00278671033059874,0.181435422638533,0.189181716694471,-0.22968516717611,0.0947690007209439,-0.20006423036921,0.146925899708223,0.422177509443703,0.00147346946324991,0.235768535071163,0.0861097307164161,0.210179280167023,0.127146303311085,0.410251886819877,0.0020627190757893,-0.431409349894872,0.00112604396186501,0.0512402220908555,0.712896691895535,0.418639352112862,0.00163019565402889,-0.0930390414374791,0.503399436299865
"298.1376349","298.1376349",1615479.195,"","None||None||None||None||None||None","None||None||None||None||None||None","pink",0.236015206336868,0.0857721676137816,-0.246089347319668,0.0728510079012568,0.471841767348,0.000315971295672722,0.00505622540077331,0.971054049398707,0.0592021708575535,0.670662382991209,-0.560738105580483,1.0336925462649e-05,0.270509568516667,0.0478866346689885,0.0525143086535331,0.706076567615935,0.328443671303642,0.015318097366229,0.388096520189879,0.0037342075253132,0.25129233669431,0.066811471842451,0.292016843840568,0.0321445760420408,-0.104624360748953,0.451504558263702,-0.0893177574428463,0.520693585257462,0.419451858930604,0.00159294383697408,-0.021037030646223,0.879984087727689
"169.0948941","169.0948941",13632924.7,"C6H14N2O2||C6H14N2O2||C6H14N2O2||C6H14N2O2||C6H14N2O2||C6H14N2O2","None||None||None||None||None||None||None||None||None||None||None||L-Lysine||D-Lysine||(3S)-3,6-Diaminohexanoate||(3S,5S)-3,5-Diaminohexanoate||(2R,5S)-2,5-Diaminohexanoate||(2R,3R)-3-Methylornithine","None||None||None||None||None||None||None||None||None||None||None||C00047||C00739||C01142||C01186||C05161||C20277","pink",0.232755657583864,0.0903173781223523,-0.227055424608764,0.0987157002549107,0.604620987028159,1.28644112731099e-06,-0.00450164202879139,0.974227797895864,-0.0550189723249859,0.692736256868366,-0.498045889608529,0.000126989088874869,0.0386089044489215,0.781641091319417,-0.00701216049246363,0.959864578506726,0.238385655820498,0.0825809444112451,0.196734468460218,0.1539125309856,0.197528437368184,0.152224753812427,0.0919390536095681,0.508480624861723,-0.124758798781652,0.36873085596695,-0.212721902608959,0.122506401047615,0.277234383240338,0.0424021391417869,0.081830379522247,0.556367478571432
"114.5621753","114.5621753",11845580.15,"","","","pink",0.22938931184539,0.0952067918217779,0.0168093890176469,0.903975045642806,0.688900392475061,8.47777365367199e-09,0.124958691377284,0.367958078828012,-0.322973749832844,0.0172164141301823,-0.137876777333405,0.320108676935636,-0.272620290343516,0.0461061760271234,-0.128681361355719,0.353745797790417,-0.299898778153058,0.0275795040999209,-0.518946067684976,5.81043475020235e-05,-0.486462778000581,0.00019173334103025,-0.30941526307563,0.0228034492803246,0.129736343593539,0.349780225662115,0.0856754545055033,0.537903642802247,-0.609389756853024,1.0063894938813e-06,0.17677910734361,0.200982244859947
"190.9120626","190.9120626",2653243.715,"H2Sn","None||None||None||None||None||None||None||Polysulfide","None||None||None||None||None||None||None||C19692","pink",0.228128196746611,0.0970905838277886,-0.259392375881522,0.0582122146032759,0.899100994225635,2.68821495283669e-20,0.599076505539072,1.70292585098666e-06,-0.580768942695745,4.14574360080175e-06,-0.148111081639192,0.285145735510406,0.349357926208143,0.00961640662548026,0.495699857341854,0.000138205440072422,-0.649405485572392,1.08232107968805e-07,-0.0446008085162381,0.748787795846165,-0.408115957807032,0.00218802835689544,-0.219022791088786,0.111562423523443,0.0792657468904015,0.568847145348928,0.323972420072033,0.016855598382091,-0.580973917568627,4.10587313704191e-06,-0.356937683370224,0.00806182619978014
"186.0161753","186.0161753",2311032,"C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H5O6P||C3H8NO6P||C4H7NO2||C5H9NO4||C5H9NO4||C5H9NO4||C5H9NO4||C5H9NO4||C5H9NO4","Phosphoenolpyruvate||3-Phosphonopyruvate||Phosphoenolpyruvate||3-Phosphonopyruvate||Phosphoenolpyruvate||3-Phosphonopyruvate||Phosphoenolpyruvate||3-Phosphonopyruvate||Phosphoenolpyruvate||3-Phosphonopyruvate||Phosphoenolpyruvate||3-Phosphonopyruvate||Phosphoenolpyruvate||3-Phosphonopyruvate||None||None||None||O-Phospho-L-serine||1-Aminocyclopropane-1-carboxylate||L-Glutamate||D-Glutamate||O-Acetyl-L-serine||L-threo-3-Methylaspartate||L-4-Hydroxyglutamate semialdehyde||2-Oxo-4-hydroxy-5-aminovalerate||None","C00074||C02798||C00074||C02798||C00074||C02798||C00074||C02798||C00074||C02798||C00074||C02798||C00074||C02798||None||None||None||C01005||C01234||C00025||C00217||C00979||C03618||C05938||C05941||None","pink",0.227743584584771,0.0976708183765487,-0.252213719349412,0.0657849073230376,0.792493223801695,9.35289414907741e-13,0.678762307287598,1.69189372923338e-08,-0.528288508122934,4.02816774012996e-05,-0.28527220459581,0.0365345189183447,0.446057675927676,0.000723434610562875,0.585284744099459,3.34561306892345e-06,-0.413134536327743,0.00190374364101626,0.195544769734276,0.156467317597421,0.0259755210115791,0.852095547211148,-0.241723122195042,0.0782471069003395,0.195458366743017,0.156654070126565,-0.0249327162144101,0.857970698811169,-0.223669998395658,0.103982670538725,-0.229838582420169,0.0945426023121782
"355.0583233","355.0583233",556638.45,"","None||None||None||None||None||None","None||None||None||None||None||None","pink",0.224882323405798,0.102072208510414,-0.223394520331323,0.104420607980369,0.85479094795481,1.97050790665923e-16,0.207560053086386,0.132063557949814,-0.186606380640704,0.176667545589035,-0.384092181063994,0.00413959622970041,-0.104849471609408,0.450526220267135,-0.113467256333713,0.413960634080498,-0.160088521760566,0.247535808132209,-0.394847221445208,0.00312962687644254,-0.309079622971143,0.0229591655908746,-0.257196069202913,0.0604504454212866,0.274556607964194,0.0445207813264254,-0.0166509560805858,0.904875911177482,-0.426481851218739,0.00130105855172507,0.25097407065158,0.0671690307107727
"143.0632082","143.0632082",10322871.45,"","","","pink",0.224447165843383,0.102754813441568,-0.128434916741323,0.354676117260509,0.686510111313479,1.00026951424932e-08,0.491400274554751,0.000161140899907642,-0.548910619726976,1.72516593187765e-05,0.0323240116193098,0.816511129415668,0.296183504104516,0.0296587129322644,0.414362433584967,0.00183941063070416,-0.696603303130689,4.9212214389351e-09,-0.185341590299915,0.179671613200591,-0.585852964700553,3.25580426969901e-06,-0.220561651529894,0.109007018388568,0.154101879310139,0.265889981628708,0.448764292656766,0.000665194159586537,-0.739801176704096,1.64907454014258e-10,-0.327966281452197,0.0154763224506464
"266.8423359","266.8423359",497941.085,"","None||None||None||None","None||None||None||None","pink",0.219529299531511,0.110716308118479,-0.290461549065469,0.0331158342149682,0.901028586456152,1.66811448096545e-20,0.628115556868692,3.68671409916595e-07,-0.568414675656953,7.33488001728096e-06,-0.135634397187615,0.328117793083562,0.31959052506306,0.0184880362810317,0.488595956941262,0.000177919326594295,-0.651278222590364,9.67252236968537e-08,-0.0876423936527031,0.528575426612885,-0.395523393189073,0.0030741297541202,-0.273312026772192,0.0455345881434676,0.12710774743634,0.359711878036737,0.275504993014247,0.0437607228947033,-0.611665011928922,8.93873173981941e-07,-0.300468691829306,0.0272716228643872
"152.0817443","152.0817443",3791945.1,"C5H6N2O||C7H11N3O2","None||None||None||None||None||None||None||None||Imidazole-4-acetaldehyde||None||N(pi)-Methyl-L-histidine||None||None||None||None||None","None||None||None||None||None||None||None||None||C05130||None||C01152||None||None||None||None||None","pink",0.218123294718327,0.113077216545895,-0.0114309432112446,0.934617237724089,0.751586666743983,5.80290176614034e-11,0.259046917657198,0.0585597694868399,-0.380344992200163,0.00455355390934592,-0.148414867060079,0.284147821677918,-0.220438943841111,0.10920912093636,-0.0451858635421438,0.745602526163756,-0.373371590514515,0.00542162693988641,-0.539783679352569,2.52815461953501e-05,-0.479153956864947,0.000246810320323409,-0.404727357186353,0.00240075399624444,0.220936188471924,0.108391922530676,0.042735941342285,0.758968433637745,-0.677486837105586,1.84201192967664e-08,0.181928450352112,0.187961902303311
"192.9101819","192.9101819",322090.175,"","None||None||None||None","None||None||None||None","pink",0.217618373895084,0.113934393142923,-0.229942247058785,0.0943898604059633,0.85157073217356,3.34339478526128e-16,0.577975374715875,4.72627082694543e-06,-0.578814510859328,4.54440722422498e-06,-0.0850639051446105,0.5408201777887,0.315606558559202,0.0200869164154031,0.508420289330374,8.6691329062684e-05,-0.660415106419523,5.52670473862337e-08,-0.0495507369762903,0.721974822783553,-0.399790554129643,0.0027435609728009,-0.236778634519147,0.0847340112483822,0.0500295172299219,0.719398261243272,0.31570945098973,0.0200441953099529,-0.592452988898351,2.36450352872446e-06,-0.374320295118076,0.00529559743982284
"179.0900517","179.0900517",1637417.31,"","None||None||None||None||None||None||None||None||None||None||None||None","None||None||None||None||None||None||None||None||None||None||None||None","pink",0.20645144310419,0.134187381676006,-0.12966636772814,0.350042406597489,0.574309907570028,5.60282762711417e-06,-0.181373502186947,0.189335315387304,0.125942265522548,0.364169897827536,-0.523629359599593,4.84212549574447e-05,-0.165591218859503,0.231442347874565,-0.364766478488383,0.00669015318380826,0.343525923988388,0.0109830676177137,-0.162758799018445,0.239633681353771,-0.0136222783080586,0.922118833621055,0.064141460161468,0.644950936248911,0.0912394068579272,0.511726040914232,-0.162119124624031,0.241510743278504,0.0963988102473353,0.488042338123428,0.377007305564903,0.00495247724036908
"112.8956887","112.8956887",3237976.595,"","None||None","None||None","pink",0.201471192510675,0.144045592790039,-0.178702941756394,0.196045005270831,0.90893513579443,2.11511182512405e-21,0.644123800822694,1.47994442597909e-07,-0.485517847072758,0.000198159488250628,-0.189123981209143,0.17079633978424,0.292137523852493,0.032070214483297,0.395032081225282,0.00311436705528583,-0.5782105246572,4.67463696895637e-06,-0.201807027752707,0.143364332616927,-0.405639716738223,0.00234174362389257,-0.36997641872188,0.00589444608981713,0.326937282716991,0.0158221251586709,0.158193167357757,0.253251013276616,-0.617493234020481,6.56930980562141e-07,-0.13515557970051,0.329844195065034
