"","comp 1","comp 2","comp 3","comp 4","comp 5"
"339.0587254",0,0,0,0,0
"339.0588678",0,0,0,0,0
"339.0780572",0,0,0,0,0
"339.0783172",0,0,0,0,0
"339.1140788",0,0,0,0,0
"339.1771601",0,0,0,0,0
"339.2136267",0,0,0,0,0
"339.6603624",0,0,0,0,0
"339.6749549",0,0,0,0,0
"340.099667",0,0,0,0,0
"340.1174326",0,0,0,0,0
"340.1503949",0,0,0,0,0
"340.1977332",0,0,0,0,0
"340.1980761",0,0,0,0,0
"340.2590469",0,0,0,0,0
"341.0510266",0,0,0,0,0
"341.0936294",0,0,0,0,0
"341.1199129",0,0,0,0,0
"341.156307",0,0,0,0,0
"341.1761911",0,0,0,0,0
"341.6395475",0,0,0,0,0
"341.6753069",0,0,0,0,0
"341.6779738",0,0,0,0,0
"341.746458",0,0,0,0,0
"342.1405485",0,0,0,0,0
"342.2259515",0,0,0,0,0
"342.2480599",0,0,0,0,0
"342.5379593",0,0,0,0,0
"342.6199603",0,0,0,0,0
"342.7055801",0,0,0,0,0
"343.0346182",0,0,0,0,0
"343.0933459",0,0,0,0,0
"343.1069023",0,0,0,0,0
"343.1234973",0,0,0,0,0
"343.1381626",0,0,0,0,0
"343.1628659",0,0,0,0,0
"343.2088364",0,0,0,0,0
"343.209102",0,0,0,0,0
"343.6134985",0,0,0,0,0
"343.627935",0,0,0,0,0
"344.0044015",0,0,0,0,0
"344.0754297",0,0,0,0,0
"344.0756653",0,0,0,0,0
"344.1416811",0,0,0,0,0
"344.1694156",0,0,0,0,0
"344.1816074",0,0,0,0,0
"344.1820471",0,0,0,0,0
"344.2128377",0,0,0,0,0
"344.5293696",0,0,0,0,0
"344.6908944",0,0,0.01981,0,0
"344.692331",0,0,0,0,0
"344.715016",0,0,0,0,0
"345.1247634",0,0,0,0,0
"345.1444996",0,0,0,0,0
"345.1768184",0,0,0,0,0
"345.177153",0,0,0,0,0
"345.2129864",0,0,0,0,0
"345.2133602",0,0,0,0,0
"346.054637",0,0,0,0,0
"346.0914565",0,0,0,0,0
"346.1247265",0,0,0,0,0
"346.128085",0,0,0,0,0
"346.1610332",0,0,0,0,0
"346.172245",0,0,0,0,0
"346.1845277",0,0,0,0,0
"346.1974919",0,0,0,0,0
"346.2171046",0,0,0,0,0
"347.0398057",0,0,0,0,0
"347.0584386",0,0,0,0,0
"347.0801366",0,0,0,0,0
"347.0831619",0,0,0,0,0
"347.1283441",0,0,0,0,0
"347.1561897",0,0,0,0,0
"347.1563317",0,0,0,0,0
"347.1673052",0,0,0,0,0
"347.192575",0,0,0,0,0
"347.6574849",0,0,0,0,0
"347.6675624",0,0,0,0,0
"347.6975212",0,0,0,0,0
"348.0591995",0,0,0,0,0
"348.0705481",0,0,0,0,0
"348.1401388",0,0,0,0,0
"348.1403851",0,0,0,0,0
"348.1512915",0,0,0,0,0
"348.1554558",0,0,0,0,0
"348.1591211",0,0,0,0,0
"348.1766427",0,0,0,0,0
"348.176721",0,0,0,0,0
"348.1767254",0,0,0,0,0
"348.1768044",0,0,0,0,0
"348.1768309",0,0,0,0,0
"348.1768336",0,0,0,0,0
"348.2258318",0,0,0,0,0
"348.2743895",0,0,0,0,0
"348.6693044",0,0,0,0,0
"348.7053931",0,0,0,0,0
"349.0333222",0,0,0,0,0
"349.0600307",0,0,0,0,0
"349.0987551",0,0,0,0,0
"349.0988401",0,0,0,0,0
"349.0991488",0,0,0,0,0
"349.1218786",0,0,0,0,0
"349.1543664",0,0,0,0,0
"349.1717716",0,0,0,0,0
"349.1718354",0,0,0,0,0
"349.1748761",0,0,0,0,0
"349.2069309",0,0,0,0,0
"349.2305751",0,0,0,0,0
"349.5404002",0,0,0.0020431,0,0
"349.6768886",0,0,0,0,0
"349.7254608",0,0,0,0,0
"349.9427941",0,0,0,0,0
"350.1057978",0,0,0,0,0
"350.1106764",0,0,0,0,0
"350.1382557",0,0,0,0,0
"350.1557705",0,0,0,0,0
"350.1710046",0,0,0,0,0
"350.1746027",0,0,0,0,0
"350.2233074",0,0,0,0,0
"350.6522472",0,0,0,0,0
"350.7338198",0,0,0,0,0
"351.081702",0,0,0,0,0
"351.1143922",0,0,0,0,0
"351.1330778",0,0,0,0,0
"351.1509713",0,0,0,0,0
"351.164836",0,0,0,0,0
"351.1745017",0,0,0,0,0
"351.1771321",0,0,0,0,0
"351.1828987",0,0,0,0,0
"351.2353054",0,0,0,0,0
"351.6746074",0,0,0,0,0
"351.6788065",0,0,0,0,0
"351.7366282",0,0,0,0,0
"351.88137",0,0,0,0.097832,0
"352.0415154",0,0,0,0,0
"352.0634955",0,0,0,0,0
"352.1506438",0,0,0,0,0
"352.1536811",0,0,0,0,0
"352.1978194",0,0,0,0,0
"352.2203263",0,0,0,0,0
"352.6185321",0,0,0,0,0
"352.618875",0,0,0,0,0
"352.682118",0,0,0,0,0
"353.0401261",0,0,0,0,0
"353.1266922",0,0,0,0,0
"353.146736",0,0,0,0,0
"353.1804409",0,0,0.09089,0,0
"353.183804",0,0,0,0,0
"353.641107",0,0,0,0,0
"353.675364",0,0,0,0,0
"353.6819194",0,0,0.10122,0,0
"353.6846204",0,0,0,0,0
"354.0588106",0,0,0,0,0
"354.0594382",0,0,0,0,0
"354.1771277",0,0,0,0,0
"354.1895098",0,0,0,0.045096,0
"354.2137445",0,0,0,0,0
"354.6788883",0,0,0,0,0
"354.6833509",0,0,0,0,0
"355.0583233",0,0,0,0,0
"355.1093963",0,0,0,0,-0.098254
"355.1521719",0,0,-0.021,0,0
"355.1625256",0,0,0,0,0
"355.215583",0,0,0,0,0
"355.2174365",0,0,0,0,0
"356.1200204",0,0,0,0,0
"356.1455055",0,0,0,0,0
"356.1561929",0,0,0,0,0
"356.1647576",0,0,0,0,0
"356.1926346",0,0,0,0,0
"356.6487924",0,0,0,0,0
"357.1249041",0,0,0,0,0
"357.1963562",0,0,0,0,0
"357.2008189",0,0,0,0,0
"357.2313255",0,0,0,0,0
"357.2495378",0,0,0,0,0
"357.6923568",0,0,0,0,0
"357.7051952",0,0,0,0,0
"358.2068789",0,0,0,0,0
"358.2083881",0,0,0,0,0
"358.2388298",0,0,0,0,0
"358.6823861",0,0,0,0,0
"358.7040222",0,0,0,0,0
"358.7260764",0,0,0,0,0
"359.0443681",0,0,0,0,0
"359.0443828",0,0,0,0,0
"359.1104959",0,0,0,0,0
"359.1403122",0,0,0,0,0
"359.1834946",0,0,0,0,0
"359.1876148",0,0,0,0,0
"359.1925266",0,0,0,0,0
"359.2648869",0,0,0,0,0
"359.6613226",0,0,0,0,0
"359.6848846",0,0,0,0,0
"359.6890704",0,0,0,0,0
"359.8488734",0,0,0,0,0
"360.0563877",0,0,0,0,0
"360.1403323",0,0,0,0,0
"360.14364",0,0,0,0,0
"360.1832579",0,0,0,0,0
"360.1874797",0,0,0,0,0
"360.1878075",0,0,0,0,0
"360.2129244",0,0,0,0,0
"360.2138682",0,0,0,0,0
"360.2241776",0,0,0,0,0
"360.51739",0,0,0,0,0
"360.924353",0,0,0,0,0
"361.0405626",0,0,0,0,0
"361.0451045",0,0,0,0,0
"361.1259561",0,0,0,0,0
"361.1389467",0,0,0,0,0
"361.1391353",0,0,0,0,0
"361.1504271",0,0,0,0,0
"361.1716701",0,0,0,0,0
"361.1828351",0,0,0,0,0
"361.1828792",0,0,0,0,0
"361.1831844",0,0,0,0,0
"361.2080152",0,0,0.18587,0,0
"361.4966059",0,0,0,0,0
"361.6518667",0,0,0,0,0
"361.694999",0,0,0,0,0
"362.0856583",0,0,0,0,0
"362.0861925",0,0,0,0,0
"362.1363839",0,0,0,0,0
"362.1560063",0,0,0,0,0
"362.1560308",0,0,0,0,0
"362.1670097",0,0,0,0,0
"362.1750138",0,0,0,0,0.1666
"362.1906057",0,0,0,0,0
"362.2289464",0,0,0,0,0
"362.6627912",0,0,0,0,0
"362.6718916",0,0,0.14393,0,0
"362.6850936",0,0,0,0,0
"362.7304754",0,0,0,0,0
"362.9573346",0,0,0,0,0
"363.081879",0,0,0,0,0
"363.0899969",0,0,0,0,0
"363.1548471",0,0,0,0,0
"363.1590034",0,0,0,0,0
"363.1771223",0,0,0,0,0
"363.6432952",0,0,0,0,0
"363.6605149",0,0,0,0,0
"363.7111383",0,0,0,0,0
"364.1582745",0,0,0,0,0
"364.1804536",0,0,0,0,0
"364.2225781",0,0,0,0,0
"364.7368697",0,0,0,0,0
"365.0936714",0,0,0,0,0
"365.0974328",0,0,0,0,0
"365.1492896",0,0,0,0,0
"365.1820474",0,0,0,0,0
"365.2289003",0,0,0,0,0
"365.5633482",0,0,0,0,0
"365.6615072",0,0,0,0,0
"365.683437",0,0,0,0,0
"365.8570413",0,0,0,0,0
"366.0709672",0,0,0,0,0
"366.1235303",0,0,0,0,0
"366.1332621",0,0,0,0,0
"366.1452572",0,0,0,0,0
"366.1751882",0,0,0,0,0
"366.1789378",0,0,0,0,0
"366.667639",0,0,0,0,0
"367.150462",0,0,0,0,0
"367.1778201",0,0,0,0,0
"367.2950533",0,0,0,0,0
"367.6518043",0,0,0,0,0
"367.6790444",0,0,0,0,0
"368.0366107",0,0,0,0,0
"368.0508972",0,0,0,0,0
"368.1450378",0,0,0,0,0
"368.1453192",0,0,0,0,0
"368.1604942",0,0,0,0,0
"368.1664503",0,0,0,0,0
"368.1673709",0,0,0,0,0
"368.181961",0,0,0,0,0
"368.2039835",0,0,0,0,0
"368.2294825",0,0,0,0,0
"368.7153239",0,0,0,0,0
"368.8645576",0,0,0,0,0
"369.0356172",0,0,0,0,0
"369.0704181",0,0,0,0,0
"369.1229913",0,0,0,0,0
"369.1503923",0,0,0,0,0
"369.2169571",0,0,0,0,0
"370.0737489",0,0,0,0,0
"370.1633344",0,0,0,0,0
"370.2088341",0,0,0,0,0
"370.2533318",0,0,0,0,0
"370.6511111",0,0,0,0,0
"370.6783969",0,0,0,0,0
"371.0324004",0,0,0,0,0
"371.0507702",0,0,0,0,0
"371.1134914",0,0,0,0,0
"371.1800834",0,0,0.14257,0,0
"371.212875",0,0,0,0,0
"371.2287105",0,0,0,0,0
"372.0364817",0,0,0,0,0
"372.116885",0,0,0,0,0
"372.6471332",0,0,0,0,0
"372.6697941",0,0,0,0,0
"372.6983146",0,0,0,0,0
"372.7158549",0,0,0,0,0
"373.1196139",0,0,0,0,0
"373.1992891",0,0,0,0,0
"373.2083986",0,0,0,0,0
"373.2174681",0,0,0,0,0
"373.2195881",0,0,0,0,0
"373.7043986",0,0,0,0,0
"373.7056485",0,0,0,0,0
"373.7171092",0,0,0,0.15381,0
"373.7255035",0,0,0,0,0
"374.2034211",0,0,0,0,0
"374.6849977",0,0,0,0,0
"374.7085521",0,0,0,0,0
"375.0347688",0,0,0,0,0
"375.0818112",0,0,0,0,0
"375.1876857",0,0,0,0,0
"375.2239035",0,0,0,0,0
"375.7105355",0,0,0,0,0
"376.1462995",0,0,0,0,0
"376.1717411",0,0,0,0,0
"376.1718468",0,0,0,0,0
"376.1719818",0,0,0,0,0
"376.1863418",0,0,0,0,0
"376.2044343",0,0,0,0,0
"376.2188247",0,0,0,0,0
"376.2585724",0,0,0,0,0
"376.6824549",0,0,0,0,0
"377.1454896",0,0,0,0,0
"377.1455064",0,0,0,0,0
"377.1675031",0,0,0,0,0
"377.1749258",0,0,0,0,0
"377.2030389",0,0,0,0,0
"377.6688597",0,0,0,0,0
"377.6799737",0,0,0,0,0
"377.7083509",0,0,0,0,0
"378.0714664",0,0,0,0,0
"378.0808049",0,0,0,0,0
"378.0808149",0,0,0,0,0
"378.0960159",0,0,0,0,0
"378.1509573",0,0,0,0,0
"378.161682",0,0,0,0,0
"378.1664137",0,0,0,0,0
"378.1670644",0,0,0,0,0
"378.1846032",0,0,0,0,0
"378.2240448",0,0,0,0,0
"378.5188932",0,0,0,0,0
"378.7159984",0,0,0,0,0
"379.0879195",0,0,0,0,0
"379.1279044",0,0,0,0,0
"379.1648243",0,0,0,0,0
"380.1126012",0,0,0,0,0
"380.1488251",0,0,0,0,0
"380.1703772",0,0,0,0,0
"380.181425",0,0,0,0,0
"380.1814846",0,0,0,0,0
"380.1855638",0,0,0,0,0
"380.2036876",0,0,0,0,0
"380.2155838",0,0,0,0,0
"380.2339744",0,0,0,0.043364,0
"380.7353013",0,0,0,0,0
"380.8759068",0,0,0,0,0
"381.1605818",0,0,0,0,0
"381.688533",0,0,0,0,0
"381.7065655",0,0,0,0.21203,0
"382.2587742",0,0,0,0,0
"382.6612897",0,0,0,0,0
"382.6825565",0,0,0,0.12086,0
"382.7185623",0,0,0,0,0
"382.7185802",0,0,0,0.19688,0
"383.0268563",0,0,0,0,0
"383.1044182",0,0,0,0,-0.094156
"383.1044357",0,0,0,0,-0.18923
"383.1210659",0,0,0,0,0
"383.1404827",0,0,0,0,0
"383.1561881",0,0,0,0,0
"383.166012",0,0,0,0,0
"384.0301954",0,0,0,0,0
"384.1151876",0,0,0,0,0
"384.2546345",0,0,0,0,0
"384.7162999",0,0,0,0,0
"384.7343837",0,0,0,0,0
"384.7562151",0,0,0,0,0
"385.0314582",0,0,0,0,0
"385.0854895",0,0,0,0,0
"385.1189813",0,0,-0.10346,0,0
"385.1199332",0,0,0,0,0
"385.1292458",0,0,0,0,0
"385.1639642",0,0,0,0,0
"385.2178587",0,0,0,0,0
"385.2444403",0,0,0,0,0
"385.2445177",0,0,0,0,0
"385.2445946",0,0,0,0,0
"385.2558728",0,0,0,0,0
"385.6623571",0,0,0,0,0
"385.7060037",0,0,0,0,0
"385.7298126",0,0,0,0,0
"385.7640469",0,0,0,0,0
"386.0849551",0,0,0,0,0
"386.1329477",0,0,0,0,0
"386.1671625",0,0,0,0,0
"386.2396943",0,0,0,0,0
"386.2401741",0,0,0,0,0
"386.5866485",0,0,0,0,0
"386.7316382",0,0,0,0,0
"387.1352862",0,0,0,0,0
"387.1401925",0,0,0,0,0
"387.1571142",0,0,0,0,0
"387.2439188",0,0,0,0,0
"387.6580988",0,0,0,0,0
"387.6586163",0,0,0,0,0
"387.6929118",0,0,0,0,0
"388.138657",0,0,0,0,0
"388.2308325",0,0,0.63299,0,0
"388.6874528",0,0,0,0,0
"389.2026735",0,0,0,0,0
"389.2031213",0,0,0,0,0
"389.2390162",0,0,0,0,0
"389.2392734",0,0,0.21962,0,0
"389.2395426",0,0,0,0,0
"389.2397941",0,0,0,0,0
"389.2506009",0,0,0,0,0
"389.690022",0,0,0,0,0
"389.7248729",0,0,0,0,0
"390.1619624",0,0,0,0,0
"390.198173",0,0,0,0,0
"390.2434355",0,0,0,0,0
"390.6853894",0,0,0,0,0
"390.6945723",0,0,0,0,0
"392.1600175",0,0,0,0,0
"392.1774467",0,0,0,0,0
"392.2094059",0,0,0,0,0
"393.1786729",0,0,0,0,0
"393.1804992",0,0,0,0,0
"393.223526",0,0,0,0,0
"393.5323218",0,0,0,0,0
"393.7214764",0,0,0,0,0
"393.8574378",0,0,0,0,0
"393.8668194",0,0,0,0,0
"394.0835098",0,0,0,0,0
"394.1284589",0,0,0,0,0
"394.161088",0,0,0,0,0
"394.1723735",0,0,0,0,0
"394.1822018",0,0,0,0,0
"394.1974365",0,0,0,0,0
"394.6783772",0,0,0,0,0
"394.7184421",0,0,0,0,0
"395.0509619",0,0,0,0,0
"395.1561463",0,0,0,0,0
"395.1598541",0,0,0,0,0
"396.1404212",0,0,0,0,0
"396.1769002",0,0,0,0,0
"396.1805993",0,0,0,0,0
"396.1951845",0,0,0,0,0
"396.2274961",0,0,0,0,0
"396.6848673",0,0,0,0,0
"396.8011517",0,0,0,0,0
"396.8874965",0,0,0,0,0
"397.1103063",0,0,0,0,0
"397.2217988",0,0,0,0,0
"397.2263247",0,0,0,0,0
"397.5559578",0,0,0,0,0
"397.6929672",0,0,0,0,0
"398.1420633",0,0,0,0,0
"398.1562596",0,0,0,0,0
"398.2037873",0,0,0,0,0
"398.2400713",0,0,0,0,0
"398.7500973",0,0,0.056757,0,0
"399.0009829",0,0,0,0,0
"399.1454255",0,0,0,0,0
"399.1775703",0,0,0,0,0
"399.2298233",0,0,0,0,0
"399.2601215",0,0,0,0,0
"399.7315197",0,0,0,0,0
"400.1714669",0,0,0,0,0
"400.1939359",0,0,0,0,0
"400.2093322",0,0,0,0,0
"400.2195159",0,0,0,0,0
"400.6989176",0,0,0,0,0
"401.0503216",0,0,0,0,0
"401.7193728",0,0,0,0,0
"402.1269372",0,0,0,0,0
"402.1494923",0,0,0,0,0
"402.1861123",0,0,0,0,0
"402.1982651",0,0,0,0,0
"402.198671",0,0,0,0,0
"403.1836235",0,0,0,0,0
"403.1941407",0,0,0,0,0
"403.2299722",0,0,0,0,0
"403.693746",0,0,0,0,0
"404.1775472",0,0,0,0,0
"404.2139054",0,0,0,0,0
"404.6690599",0,0,0,0,0
"404.7304665",0,0,0,0,0
"405.0096547",0,0,0,0,0
"405.1981334",0,0,0,0,0
"405.2102968",0,0,0,0,0
"406.6934608",0,0,0,0,0
"407.1044217",0,0,0,0,0
"407.1598933",0,0,0,0,0
"407.1778484",0,0,0,0,0
"407.2489138",0,0,0,0,0
"407.7373548",0,0,0,0,0
"408.1438719",0,0,0,0,0
"408.1439086",0,0,0,0,0
"408.1632765",0,0,0,0,0
"408.1725836",0,0,0,0,0
"408.1763094",0,0,0,0,0
"408.2347492",0,0,0,0.054691,0
"408.720201",0,0,0,0,0
"408.7358331",0,0,0,0,0
"409.1200145",0,0,0,0,0
"409.1932422",0,0,0,-0.46402,0
"409.6987888",0,0,0,0,0
"410.1560191",0,0,0,0,0
"410.2001402",0,0,0,0,0
"410.2074931",0,0,0,0,0
"410.7013756",0,0,0,0,0
"411.0986249",0,0,0,0,0
"411.1595408",0,0,0,0,0
"411.1989852",0,0,0,0,0
"411.2026275",0,0,0,0,0
"412.1354196",0,0,0,0,0
"412.168471",0,0,0,0,0
"412.2190603",0,0,0,0,0
"412.7128723",0,0,0,0,0
"413.1416091",0,0,0,0,0
"413.1905457",0,0,0,0,0
"413.6918689",0,0,0,0,0
"413.7735315",0,0,0,0,0
"414.7629742",0,0,0,0,0
"415.121782",0,0,0,0,0
"415.1635661",0,0,0,0,0
"415.2335407",0,0,0,0,0
"415.2645665",0,0,0,0.00064734,0
"415.6859138",0,0,0,0,0
"415.7525275",0,0,0,0,0
"416.1604099",0,0,0,0,0
"416.2502944",0,0,0,0,0
"416.2538217",0,0,0,0,0
"416.680937",0,0,0,0,0
"416.7552454",0,0,0,0,0
"417.162063",0,0,0,0,0
"417.2091364",0,0,0,0,0
"417.2092241",0,0,0,0,0
"417.2709976",0,0,0,0,0
"417.7056153",0,0,0,0,0
"418.1935995",0,0,0,0,0
"418.2049018",0,0,0,0,0
"418.2126406",0,0,0,0,0
"418.229546",0,0,0,0,0
"419.0599572",0,0,0,0,0
"419.1774784",0,0,0,0,0
"419.1886923",0,0,0,0,0
"419.2134949",0,0,0,0,0
"419.2401111",0,0,0,0,0
"419.742915",0,0,0,0,0
"420.2087597",0,0,0,0,0
"420.541416",0,0,0,0,0
"420.6833015",0,0,0,0,0
"420.7144625",0,0,0,0,0
"421.3165846",0,0,0,0,0
"421.7038484",0,0,0,0,0
"421.7705764",0,0,0,0,0
"422.1017325",0,0,0,0,0
"422.1884372",0,0,0,0,0
"422.2037992",0,0,0,0,0
"422.2325523",0,0,0,0,0
"422.3201058",0,0,0,0,0
"422.6031842",0,0,0,0,0
"422.733948",0,0,0,0,0
"424.1116493",0,0,0,0,0
"424.1991255",0,0,0,0,0
"424.7058285",0,0,0,0,0
"424.7058504",0,0,0,0,0.16419
"425.0956849",0,0,0,0,0
"425.1671748",0,0,0,0,0
"425.1767643",0,0,0,0,0
"425.1840325",0,0,0,0,0
"425.7609981",0,0,0,0,0
"426.0991563",0,0,0,0,0
"426.683857",0,0,0,0,0
"426.7438358",0,0,0,0,0
"427.0954072",0,0,0,0,0
"427.1575593",0,0,0,0,0
"427.7713426",0,0,0,0,0
"428.0833748",0,0,0,0,0
"428.1814867",0,0,0,0,0
"428.1964031",0,0,0,0,0
"428.2325011",0,0,0,0,0
"428.2326147",0,0,0,0,0
"428.2504886",0,0,0,0,0
"428.2729428",0,0,0,0,0
"428.309544",0,0,0,0,0
"428.672132",0,0,0,0,0
"428.6979424",0,0,0,0,0
"428.7485847",0,0,0,0,0
"429.1376135",0,0,0,0,0
"429.2041316",0,0,0,0,0
"429.2110933",0,0,0,0,0
"429.2478884",0,0,0,0,0
"429.2500317",0,0,0,0,0
"429.607176",0,0,0,0,0
"429.7057797",0,0,0,0,0
"430.1411083",0,0,0,0,0
"430.1935326",0,0,0,0,0
"430.2660509",0,0,0,0,0
"430.7405305",0,0,0,0,0
"431.1414139",0,0,0,0,0
"431.1415187",0,0,0,0,0
"431.2255003",0,0,0,0,0
"432.1449445",0,0,0,0,0
"432.1714031",0,0,0,0,0
"432.2285565",0,0,0,0,0
"432.245882",0,0,0,0,0
"432.2529043",0,0,0,0,0
"432.7689089",0,0,0,0,0
"433.2556618",0,0,0,0,0
"433.6913653",0,0,0,0,0
"434.1927937",0,0,0,0,0
"435.2404772",0,0,0,0,0
"435.6970521",0,0,0,0,0
"435.7419809",0,0,0,0,0
"436.7092275",0,0,0,0,0
"436.7400779",0,0,0,0,0
"437.2106862",0,0,0.21654,0,0
"437.576443",0,0,0,0,0
"437.7375098",0,0,0,0,0
"438.1638302",0,0,0,0,0
"438.1986011",0,0,0,0,0
"438.7450064",0,0,0,0,0
"439.1019391",0,0,0,0,0
"439.1829284",0,0,0,0,0
"439.1929711",0,0,0,0,0
"439.2185551",0,0,0,0,0
"439.2465307",0,0,0,0,0
"439.2663889",0,0,0,0,0
"439.3297524",0,0,0,0,0
"439.6820933",0,0,0,0,0
"439.7524346",0,0,0,0,0
"440.1665447",0,0,0,0,0
"440.2258178",0,0,0,0,0
"441.1717868",0,0,0,0,0
"441.1789285",0,0,0,0,0
"441.2941005",0,0,0,0,0
"441.3265398",0,0,0,0,0
"442.3026097",0,0,0,0,0
"443.2254463",0,0,0,0,0
"443.6794519",0,0,0,0,0
"444.2455901",0,0,0,0,0
"444.2456493",0,0,0,0,0
"444.7370807",0,0,0,0,0
"445.1871073",0,0,0,0,0
"445.8896509",0,0,0,0,0
"446.0946837",0,0,0,0,0
"446.1522693",0,0,0,0,0
"446.1522697",0,0,0,0,0
"446.2250825",0,0,0,0.02227,0
"446.7169785",0,0,0,0,0
"446.741127",0,0,0,0,0
"447.077787",0,0,0,0,0
"447.1566346",0,0,0,0,0
"447.2154566",0,0,0,0,0
"447.2598716",0,0,0,0,0
"447.2922784",0,0,0,0,0
"447.7169834",0,0,0,0,0
"449.1816299",0,0,0,0,0
"449.206919",0,0,0,0,0
"450.2636558",0,0,0,0,0
"450.765438",0,0,0,0,0
"451.0996303",0,0,0,0,0
"451.2014371",0,0,0,0,0
"451.2296585",0,0,0,0,0
"451.2589586",0,0,0,0,0
"452.2328719",0,0,0,0,0
"452.7606761",0,0,0,0,0
"453.2456",0,0,0,0,0
"454.7235773",0,0,0,0,0
"455.1888948",0,0,0,0,0
"455.3227342",0,0,0,0,0
"456.3370914",0,0,0,0,0
"458.2178682",0,0,0,0,0
"458.2358641",0,0,0,0,0
"458.2363062",0,0,0,0,0
"458.7194604",0,0,0,0,0
"458.8563257",0,0,0,0,0
"461.7534239",0,0,0,0,0
"462.1816086",0,0,0,0,0
"462.2901251",0,0,0,0,0
"466.7765502",0,0,0,0,0
"467.278061",0,0,0,0,0
"469.277479",0,0,0,0,0
"469.7404095",0,0,0,0,0
"470.1536428",0,0,0,0,0
"470.9296722",0,0,0,0,0
"471.1571136",0,0,0,0,0
"472.1681754",0,0,0,0,0
"472.240959",0,0,0,0,0
"472.2590024",0,0,0,0,0
"473.1994403",0,0,0,0,0
"473.2723452",0,0,0,0,0
"474.2561376",0,0,0,0,0
"474.2924381",0,0,0,0,0
"475.0636573",0,0,0,0,0
"475.2916455",0,0,0,0,0
"476.1610479",0,0,0,0,0
"476.1878765",0,0,0,0,0
"476.1880448",0,0,0,0,0
"476.2949256",0,0,0,0,0
"477.1915722",0,0,0,0,0
"481.2083973",0,0,0,0,0
"481.2129687",0,0,0,0,0
"481.5784851",0,0,0,0,0
"483.2089371",0,0,0,0,0
"487.1787194",0,0,0,0,0
"487.2516789",0,0,0,0,0
"488.1820457",0,0,0,0,0
"489.1466768",0,0,0,0,0
"489.1838485",0,0,0,0,0
"489.1928772",0,0,0,0,0
"489.22907",0,0,0,0,0
"489.2309437",0,0,0,0,0
"489.2309764",0,0,0,0,0
"489.2559034",0,0,0,0,0
"489.3072774",0,0,0,0,0
"489.770157",0,0,0,0,0
"490.1499908",0,0,0,0,0
"490.1769875",0,0,0,0,0
"490.2878419",0,0,0,0,0
"490.3106293",0,0,0,0,0
"491.1518518",0,0,0,0,0
"491.180371",0,0,0,0,0
"491.2913344",0,0,0,0,0
"493.1872893",0,0,0,0,0
"494.1904424",0,0,0,0,0
"494.1986671",0,0,0,0,0
"494.9435985",0,0,0,0,0
"495.1761542",0,0,0,0,0
"495.2020802",0,0,0,0,0
"495.2049554",0,0,0,0,0
"497.2355512",0,0,0,0,0
"499.2188479",0,0,0,0,0
"500.0467678",0,0,0,0,0
"500.046908",0,0,0,0,0
"500.2220029",0,0,0,0,0
"500.223112",0,0,0,0,0
"503.2044569",0,0,0,0,0.05356
"503.3138261",0,0,0,0,0
"505.2255999",0,0,0,0,0
"505.7436598",0,0,0,0,0
"506.2290965",0,0,0,0,0
"508.120236",0,0,0,0,0
"508.2079183",0,0,0,0,0
"510.214028",0,0,0,0,0
"511.128691",0,0,0,0,0
"511.1700566",0,0,0,0,0
"512.1322106",0,0,0,0,0
"512.2318382",0,0,0,0,0
"512.3080772",0,0,0,0,0
"513.6029856",0,0,0,0,0
"513.9373389",0,0,0,0,0
"516.1725078",0,0,0,0,0
"516.1809684",0,0,0,0,0
"517.1845135",0,0,0,0,0
"517.1871427",0,0,0,0,0
"517.2355347",0,0,0,0,0
"517.2625125",0,0,0.16163,0,0
"518.0939735",0,0,0,0,0
"518.1903533",0,0,0,0,0
"519.2049846",0,0,0,0,0
"520.2769315",0,0,0,0,0
"521.2010164",0,0,0,0,0
"524.0585769",0,0,0,0,0
"525.0618997",0,0,0,0,0
"526.3599509",0,0,0,0,0
"526.7440053",0,0,0,0,0
"527.1288017",0,0,0,0,0
"527.363417",0,0,0,0,0
"528.1321993",0,0,0,0,0
"528.1620734",0,0,0,0,0
"528.1966445",0,0,0,0,0
"528.2420573",0,0,0,0,0
"528.3396098",0,0,0,0,0
"529.2733827",0,0,0,0,0
"530.2570855",0,0,0,0,0
"534.2135535",0,0,0,0,0
"535.2145464",0,0,0,0,0
"535.2185917",0,0,0,0,0
"537.1691821",0,0,0,0,0
"538.1721134",0,0,0,0,0
"539.1741668",0,0,0,0,0
"539.6085193",0,0,0,0.15533,0
"540.0535741",0,0,0.031887,0,0
"540.0536547",0,0,0,0,0
"540.1721263",0,0,0,0,0
"540.2305207",0,0,0,0,0
"541.1785395",0,0,0,0,0
"541.2339395",0,0,0,0,0
"543.1325884",0,0,0,0,0
"546.3139497",0,0,0,0,0
"547.2481282",0,0,0,0,0
"549.1348991",0,0,0,0,0
"549.2004777",0,0,0,0,0
"549.2155277",0,0,0,0,0
"549.7757931",0,0,0,0,0
"550.1184843",0,0,0,0,0
"550.138168",0,0,0,0,0
"551.1028341",0,0,0,0,0
"551.1220825",0,0,0,0,0
"552.1059529",0,0,0,0,0
"552.1799227",0,0,0,0,0
"553.1643957",0,0,0,0,0
"553.1829986",0,0,0,0,0
"554.184864",0,0,0,0,0
"555.1425365",0,0,0,0,0
"556.1419939",0,0,0,0,0
"556.1554381",0,0,0,0,0
"559.150744",0,0,0,0,0
"560.0794152",0,0,0,0,0
